"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"
"Plaza Rei Jaume I"	"Plaça Rei Jaume I"					
"Plaza Rey Don Jaime"	"Plaça del Rei en Jaume"					
"Plaza Rosario"	"Plaça Rosario"					
"plaza San Antonio"	"plaça Sant Antoni"					
"Plaza San Antonio"	"Plaça Sant Antoni"					
"Plaza San Cristóbal"	"Plaça Sant Cristòfol"					
"Plaza San Fernando"	"Plaça Sant Ferran"					
"Plaza San Isidro"	"Plaça Sant Isidre"					
"Plaza San José"	"Plaça Sant Josep"					
"Plaza San Pedro"	"Plaça Sant Pere"					
"Plaza San Ramón"	"Plaça Sant Ramon"					
"Plaza San Roque"	"Plaça Sant Roc"					
"Plaza San Vicente"	"Plaça Sant Vicent"					
"Plaza Sant Antoni"	"Plaça Sant Antoni"					
"Plaza Sant Jaume"	"Plaça Sant Jaume"					
"Plaza Sant Vicent"	"Plaça Sant Vicent"					
"Plaza Santa Ana"	"Plaça Santa Anna"					
"Plaza Santa Apolonia"	"Plaça Santa Apol·lònia"					
"Plaza Santa Barbara"	"Plaça Santa Barbara"					
"plaza Santa Faz"	"plaça Santa Faç"					
"Plaza Santa María"	"Plaça Santa Maria"					
"Plaza Santa Teresa"	"Plaça Santa Teresa"					
"Plaza Santo Domingo"	"Plaça Santo Domingo"					
"Plaza Señera"	"Plaça Senyera"					
"Plaza Tirant lo Blanc"	"Plaça Tirant lo Blanc"					
"Plaza Trinquet"	"Plaça Trinquet"					
"Plaza Uno"	"Plaça U"					
"Plaza Vera"	"Plaça Vera"					
"Plaza Vicent Andrés Estellés"	"Plaça Vicent Andrés Estellés"					
"Plaza Vicente Aleixandre"	"Plaça Vicente Aleixandre"					
"Plaza Viena"	"Plaça Viena"					
"Plaza Villanueva de Castellón"	"Plaça Castelló"					
"Plaza Virgen de Loreto"	"Plaça Mare de Déu de Loreto"					
"Plaza Virgen de los Desamparados"	"Plaça Mare de Déu dels Desemparats"					
"Plaza Virgen del Carmen"	"Plaça Mare de Déu del Carme"					
"Plaza Virgen del Remedio"	"Plaça Mare de Déu del Remei"					
"Plaza Xúquer"	"Plaça Xúquer"					
