"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"calle Hondón de los Frailes"	""				"way"	" 23429822"	""	"{'highway': 'residential', 'name': 'calle Hondón de los Frailes', 'source': 'field_work'}"	"carrer Fondó dels Frares"	""
"calle Hondón de los Frailes"	""				"way"	"664116097"	""	"{'highway': 'residential', 'name': 'calle Hondón de los Frailes', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Fondó dels Frares"	""
"calle Ibi"	""				"way"	" 23484216"	""	"{'highway': 'residential', 'name': 'calle Ibi', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Ibi"	""
"calle Ibi"	""				"way"	" 24261310"	""	"{'cycleway': 'lane', 'highway': 'residential', 'name': 'calle Ibi', 'oneway': 'yes'}"	"carrer Ibi"	""
"calle Isabel la Católica"	""				"way"	" 33207653"	""	"{'construction': 'residential', 'highway': 'footway', 'name': 'calle Isabel la Católica', 'oneway': 'no'}"	"carrer Isabel la Catòlica"	""
"calle Isabel la Católica"	""				"way"	"155076549"	""	"{'highway': 'footway', 'name': 'calle Isabel la Católica', 'oneway': 'no'}"	"carrer Isabel la Catòlica"	""
"calle Isabel La Católica"	""				"way"	" 23038550"	""	"{'highway': 'residential', 'name': 'calle Isabel La Católica', 'oneway': 'yes', 'surface': 'asphalt'}"	"carrer Isabel la Catòlica"	""
"calle Juan de Austria"	""				"way"	" 26564989"	""	"{'highway': 'residential', 'name': 'calle Juan de Austria'}"	"carrer Joan d’Àustria"	""
"calle la Huerta"	""				"way"	" 24229182"	""	"{'highway': 'tertiary', 'name': 'calle la Huerta', 'oneway': 'yes', 'ref': 'CV-821'}"	"carrer de l’Horta"	""
"calle la Huerta"	""				"way"	" 24229164"	""	"{'highway': 'tertiary', 'name': 'calle la Huerta', 'oneway': 'yes', 'ref': 'CV-821'}"	"carrer de l’Horta"	""
"calle la Huerta"	""				"way"	" 24229181"	""	"{'highway': 'tertiary', 'lanes': '2', 'lit': 'yes', 'name': 'calle la Huerta', 'oneway': 'no', 'ref': 'CV-821', 'surface': 'paved'}"	"carrer de l’Horta"	""
"calle Maestro Albéniz"	""				"way"	" 27131306"	""	"{'created_by': 'Potlatch 0.10b', 'highway': 'residential', 'name': 'calle Maestro Albéniz', 'oneway': 'yes'}"	"carrer Mestre Albéniz"	""
"calle maestro Bretón"	""				"way"	" 22136031"	""	"{'highway': 'residential', 'name': 'calle maestro Bretón', 'oneway': 'yes'}"	"carrer mestre Bretón"	""
"calle María Auxiliadora"	""				"way"	" 22824282"	""	"{'highway': 'residential', 'name': 'calle María Auxiliadora', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Maria Auxiliadora"	""
"calle Monforte del Cid"	""				"way"	" 22887809"	""	"{'highway': 'residential', 'name': 'calle Monforte del Cid', 'oneway': 'yes', 'source': 'field_work', 'surface': 'asphalt'}"	"carrer Monfort"	""
"calle Pelayo"	""				"way"	" 48040102"	""	"{'highway': 'living_street', 'name': 'calle Pelayo', 'oneway': 'yes'}"	"carrer Pelayo"	""
"calle Pelayo"	""				"way"	" 22812533"	""	"{'highway': 'residential', 'name': 'calle Pelayo', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Pelayo"	""
"calle Petrer"	""				"way"	" 24261280"	""	"{'cycleway': 'lane', 'highway': 'residential', 'name': 'calle Petrer'}"	"carrer Petrer"	""
"calle Petrer"	""				"way"	" 24261279"	""	"{'cycleway': 'lane', 'highway': 'residential', 'name': 'calle Petrer'}"	"carrer Petrer"	""
"calle Pi i Margall"	""				"way"	"188330119"	""	"{'highway': 'living_street', 'name': 'calle Pi i Margall', 'oneway': 'yes'}"	"carrer Pi i Margall"	""
"calle Pinoso"	""				"way"	" 22887808"	""	"{'highway': 'residential', 'name': 'calle Pinoso', 'oneway': 'yes', 'source': 'field_work', 'surface': 'asphalt'}"	"carrer el Pinós"	""
"calle Pinoso"	""				"way"	"705789977"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'calle Pinoso', 'oneway': 'yes', 'source': 'field_work', 'turn:lanes': 'through|through;right'}"	"carrer el Pinós"	""
"calle Pinoso"	""				"way"	"705789975"	""	"{'highway': 'residential', 'lanes': '3', 'name': 'calle Pinoso', 'oneway': 'yes', 'source': 'field_work', 'turn:lanes': 'through|through;right|right'}"	"carrer el Pinós"	""
"calle Salinas"	""				"way"	" 22890408"	""	"{'highway': 'residential', 'name': 'calle Salinas', 'source': 'field_work'}"	"carrer Salines"	""
"calle San Francisco"	""				"way"	" 24261253"	""	"{'created_by': 'Potlatch 0.8c', 'highway': 'residential', 'name': 'calle San Francisco', 'oneway': 'yes'}"	"carrer Sant Francesc"	""
"calle San Francisco"	""				"way"	" 25762135"	""	"{'highway': 'residential', 'name': 'calle San Francisco'}"	"carrer Sant Francesc"	""
"calle San Francisco"	""				"way"	"108076266"	""	"{'highway': 'pedestrian', 'name': 'calle San Francisco', 'oneway': 'no', 'source': 'field_work'}"	"carrer Sant Francesc"	""
"calle San Isidro"	""				"way"	" 24259640"	""	"{'highway': 'residential', 'name': 'calle San Isidro', 'oneway': 'yes'}"	"carrer Sant Isidre"	""
"calle San Isidro"	""				"way"	"238178140"	""	"{'highway': 'residential', 'name': 'calle San Isidro', 'oneway': 'yes'}"	"carrer Sant Isidre"	""
"calle San Isidro"	""				"way"	" 22529902"	""	"{'highway': 'pedestrian', 'name': 'calle San Isidro', 'source': 'field_work'}"	"carrer Sant Isidre"	""
"calle San Isidro"	""				"way"	" 25760376"	""	"{'created_by': 'Potlatch 0.10', 'highway': 'residential', 'name': 'calle San Isidro', 'oneway': 'yes'}"	"carrer Sant Isidre"	""
"calle San José"	""				"way"	" 40062530"	""	"{'highway': 'pedestrian', 'name': 'calle San José', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Sant Josep"	""
"calle San José"	""				"way"	" 52024190"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'calle San José', 'old_ref': 'N-340a', 'oneway': 'yes', 'sidewalk': 'both', 'surface': 'asphalt'}"	"carrer Sant Josep"	""
"calle San Juan"	""				"way"	" 24240812"	""	"{'highway': 'residential', 'name': 'calle San Juan', 'oneway': 'yes'}"	"carrer Sant Joan"	""
"calle San Juan"	""				"way"	"175568767"	""	"{'highway': 'footway', 'name': 'calle San Juan'}"	"carrer Sant Joan"	""
"Calle San Roque"	""				"way"	" 22588088"	""	"{'highway': 'pedestrian', 'name': 'Calle San Roque', 'source': 'field_work'}"	"Carrer Sant Roc"	""
"calle San Vicente Ferrer"	""				"way"	" 24259739"	""	"{'access': 'private', 'bicycle': 'yes', 'foot': 'yes', 'highway': 'residential', 'motor_vehicle': 'private', 'name': 'calle San Vicente Ferrer'}"	"carrer Sant Vicent Ferrer"	""
"calle Santa Pola"	""				"way"	"176915910"	""	"{'highway': 'footway', 'name': 'calle Santa Pola'}"	"carrer Santa Pola"	""
"calle Saturno"	""				"way"	" 26992530"	""	"{'created_by': 'Potlatch 0.10b', 'highway': 'residential', 'name': 'calle Saturno'}"	"carrer Saturn"	""
"calle Sol"	""				"way"	" 24260092"	""	"{'highway': 'living_street', 'name': 'calle Sol', 'oneway': 'yes'}"	"carrer Sol"	""
"calle Sol"	""				"way"	" 24260318"	""	"{'created_by': 'Potlatch 0.8c', 'highway': 'pedestrian', 'name': 'calle Sol'}"	"carrer Sol"	""
"calle Torrevieja"	""				"way"	" 23484490"	""	"{'created_by': 'JOSM', 'highway': 'residential', 'name': 'calle Torrevieja', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Torrevella"	""
"calle Virgen de las Nieves"	""				"way"	" 23957332"	""	"{'highway': 'residential', 'name': 'calle Virgen de las Nieves', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Mare de Déu  de les Neus"	""
