"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Cal Còdol"	"Cal Còdol"						
"Cal Celestí"	"Cal Celestí"						
"Cal Paradet"	"Cal Paradet"						
"Cal Maians"	"Cal Maians"						
"Cal Figuera"	"Cal Figuera"						
"Obaga Fosca"	"Obaga Fosca"						
"Obaga de Cal Tomàs"	"Obaga de Cal Tomàs"						
"Cal Terrers"	"Cal Terrers"						
"Obaga de Can Tomàs"	"Obaga de Can Tomàs"						
"Cal Cotis"	"Cal Cotis"						
"Cal Comte"	"Cal Comte"						
"Cal Bernat"	"Cal Bernat"						
"Cal Fontanelles"	"Cal Fontanelles"						
"Cal Perot"	"Cal Perot"						
"Obaga de Fontanelles"	"Obaga de Fontanelles"						
"Cal Climenç"	"Cal Climenç"						
"Cal Peça-rodona"	"Cal Peça-rodona"						
"Cal Marquet"	"Cal Marquet"						
"Cal Caterí"	"Cal Caterí"						
"Cal Torre"	"Cal Torre"						
"Cal Ponç"	"Cal Ponç"						
"Carena del Molinot"	"Carena del Molinot"						
"Obaga del Guitard"	"Obaga del Guitard"						
"Carena del Pou del Glaç"	"Carena del Pou del Glaç"						
"Cal Gendre"	"Cal Gendre"						
"Escola Agustí Bartra"	"Escola Agustí Bartra"			"Escola Agustí Bartra"		"Catalonia school"	"Q111339134"
"Escola La Roda"	"Escola La Roda"			"Escola La Roda"		"Catalonia school"	"Q111339241"
"Escola d’Òptica"	"Escola d’Òptica"						
"Escola La Nova Electra"	"Escola La Nova Electra"			"Escola La Nova Electra"		"Catalonia school"	"Q111339406"
"Carena de la Pineda"	"Carena de la Pineda"						
"Camp de futbol dels Caus"	"Camp de futbol dels Caus"						
"Carena de l'Alzina de l'Arròs"	"Carena de l'Alzina de l'Arròs"						
"Carena del Collet Estret"	"Carena del Collet Estret"						
"Camp municipal de futbol de la Maurina"	"Camp municipal de futbol de la Maurina"						
"Escola El Vallès"	"Escola El Vallès"			"Escola El Vallès"		"Catalonia school"	"Q111339103"
"Escola Pia de Terrassa"	"Escola Pia de Terrassa"			"Centre educatiu privat Escola Pia de Terrassa"		"private educational institution in Catalonia"	"Q111595525"
"Camp Municipal de Futbol de Can Parellada"	"Camp Municipal de Futbol de Can Parellada"						
"Col·legi Ramon Pont"	"Col·legi Ramon Pont"			"Centre educatiu privat Ramon Pont"		"private educational institution in Catalonia"	"Q111595543"
"Escola Mare de Déu de Montserrat"	"Escola Mare de Déu de Montserrat"			"Escola Mare de Déu de Montserrat"		"Catalonia school"	"Q111339102"
"Escola Salvador Vinyals i Galí"	"Escola Salvador Vinyals i Galí"			"Escola Salvador Vinyals i Galí"		"Catalonia school"	"Q111338926"
"Camp de futbol de Can Boada"	"Camp de futbol de Can Boada"						
"Escola Marià Galí Guix"	"Escola Marià Galí Guix"			"Escola Marià Galí Guix"		"Catalonia school"	"Q111338922"
"Escola França"	"Escola França"			"Escola França"		"Catalonia school"	"Q111338916"
"Escola Can Roca"	"Escola Can Roca"						
"Escola Bressol Patufet"	"Escola Bressol Patufet"						
"Escola Sant Llorenç del Munt"	"Escola Sant Llorenç del Munt"			"Escola Sant Llorenç del Munt"		"Catalonia school"	"Q111339258"
"Escola Font de l'Alba"	"Escola Font de l'Alba"						
"Escola Joan XXIII"	"Escola Joan XXIII"			"Escola Joan XXIII"		"Catalonia school"	"Q111338930"
"Escola Les Arenes"	"Escola Les Arenes"			"Escola Les Arenes"		"Catalonia school"	"Q111339365"
"Escola d'Hípica Mas Fleca"	"Escola d'Hípica Mas Fleca"						
"Escola Gresol"	"Escola Gresol"			"Centre educatiu privat Gresol"		"private educational institution in Catalonia"	"Q111595537"
"Camp d'atletisme"	"Camp d'atletisme"						
"Escola Serra de l'Obac"	"Escola Serra de l'Obac"			"Escola Serra de l'Obac"		"Catalonia school"	"Q111339435"
"Col·legi Gresol"	"Col·legi Gresol"						
"Obaga del Conill"	"Obaga del Conill"						
"Obaga de Palomera"	"Obaga de Palomera"						
"Coma Savina"	"Coma Savina"						
"Obaga d'Erinyà"	"Obaga d'Erinyà"						
"Camp de Macià"	"Camp de Macià"						
"Obaga de Vilanoveta"	"Obaga de Vilanoveta"						
"Obaga dels Tolls"	"Obaga dels Tolls"						
"Coma de l'Olla"	"Coma de l'Olla"						
"Coma Sorda"	"Coma Sorda"						
"Obaga de Claverol"	"Obaga de Claverol"						
"Obaga del Safrà"	"Obaga del Safrà"						
"Obaga de Costes"	"Obaga de Costes"						
"Obaga del Febrer"	"Obaga del Febrer"						
"Obaga de Sant Isidre"	"Obaga de Sant Isidre"						
"Tossal dels Corbs"	"Tossal dels Corbs"						
"Obaga de Galliner"	"Obaga de Galliner"						
"Coma de Planers"	"Coma de Planers"						
"Obaga d'Herba-savina"	"Obaga d'Herba-savina"						
"Obaga de la Canya"	"Obaga de la Canya"						
"Obaga de la Font de Montsor"	"Obaga de la Font de Montsor"						
"Obaga de la Cogulla"	"Obaga de la Cogulla"						
"Obaga del Portal"	"Obaga del Portal"						
"Obaga de l'Oriol"	"Obaga de l'Oriol"						
"Obaga de la Torre de Senyús"	"Obaga de la Torre de Senyús"						
"Obaga de Vinyals"	"Obaga de Vinyals"						
"Obaga de la Font del Comí"	"Obaga de la Font del Comí"						
"Obaga de la Coma"	"Obaga de la Coma"						
"Coma d'Orient"	"Coma d'Orient"						
"Barranc del Balç"	"Barranc del Balç"						
"Barranc de Palomera"	"Barranc de Palomera"	"Torrent de Vall"	"Torrent de Vall"	"Barranc de Palomera (Rivert), barranc de Palomera"	"Barranc de Palomera (Rivert)"	"watercourse"	"Q17587928"
"Barranc de Rivert"	"Barranc de Rivert"			"Barranc de Rivert, barranc de Rivert"	"Barranc de Rivert"	"watercourse"	"Q17587935"
"Barranc de l'Espluga del Paradís"	"Barranc de l'Espluga del Paradís"						
"Barranc de Miret"	"Barranc de Miret"						
"Cal Joaquim"	"Cal Joaquim"						
"Barranc de Sant Martí"	"Barranc de Sant Martí"						
"Barranc de Sant Pere"	"Barranc de Sant Pere"						
"Barranc de la Font de l'Alou"	"Barranc de la Font de l'Alou"						
"Barranc de les Boïgues"	"Barranc de les Boïgues"						
"Barranc de Moró"	"Barranc de Moró"						
"Barranc de l'Infern"	"Barranc de l'Infern"						
"Barranc de les Llaus"	"Barranc de les Llaus"						
"Escola del puig d'Alenar"	"Escola del puig d'Alenar"						
"Cal Senyor de Son Josep"	"Cal Senyor de Son Josep"						
"Escola de Ses Comes"	"Escola de Ses Comes"						
"Col·legi de la Puresa de Maria"	"Col·legi de la Puresa de Maria"						
"Col·legi Jaume Vidal Alcover"	"Col·legi Jaume Vidal Alcover"						
"Camp de futbol de Na Capellera"	"Camp de futbol de Na Capellera"						
"Escola sa Graduada"	"Escola sa Graduada"						
"Escola Talaiot"	"Escola Talaiot"						
"Cal Trisco"	"Cal Trisco"						
"Cal Miquelet"	"Cal Miquelet"						
"Cal Caselles"	"Cal Caselles"						
"Cal Pere Moliner"	"Cal Pere Moliner"						
"Cal Trenca"	"Cal Trenca"						
"Cal Quelet Vell"	"Cal Quelet Vell"						
"Cal Pere Pelfort"	"Cal Pere Pelfort"						
"Camp del Collet"	"Camp del Collet"						
"Obaga de Torreblanca"	"Obaga de Torreblanca"						
"Camp de Torreblanca"	"Camp de Torreblanca"						
"Obaga de Can Server"	"Obaga de Can Server"						
"Cal Pau"	"Cal Pau"						
"Cal Pi Pla"	"Cal Pi Pla"						
"Cal Jaume Cases"	"Cal Jaume Cases"						
"Cal Guinard"	"Cal Guinard"						
"Cal Ticó Nou"	"Cal Ticó Nou"						
"Cal Ticó Vell"	"Cal Ticó Vell"						
"Cal Calcina"	"Cal Calcina"						
"Cal Jordà"	"Cal Jordà"						
"Cal Quimet"	"Cal Quimet"						
"Camp de la Vinya"	"Camp de la Vinya"						
"Cal Pedró"	"Cal Pedró"						
"Escola Agrupació Sant Jordi"	"Escola Agrupació Sant Jordi"			"Escola Agrupació Sant Jordi"		"Catalonia school"	"Q111338608"
"Cal Francisco"	"Cal Francisco"						
"Cal Tor"	"Cal Tor"						
"Cal Codina"	"Cal Codina"						
"Cal Domingo"	"Cal Domingo"						
"Cal Xisco"	"Cal Xisco"						
"Cal Magí"	"Cal Magí"						
"Cal Manel"	"Cal Manel"						
"Cal Graner"	"Cal Graner"						
"Camp de Futbol"	"Camp de Futbol"						
"Cal Colomer"	"Cal Colomer"						
"Camp Solar de la Vinya de Querol"	"Camp Solar de la Vinya de Querol"						
"Camp de sa Sínia"	"Camp de sa Sínia"						
"Camp d'en Flauta"	"Camp d'en Flauta"						
"Camp de sa Bassa"	"Camp de sa Bassa"						
"Camp de sa Cova"	"Camp de sa Cova"						
"Camp de ses Pedres"	"Camp de ses Pedres"						
"Camp de sa Cisterna"	"Camp de sa Cisterna"						
"Camp de s'Aljub"	"Camp de s'Aljub"						
"Camp d'en Palou"	"Camp d'en Palou"						
"Camp d'en Jeroni"	"Camp d'en Jeroni"						
"Cal Reiet"	"Cal Reiet"						
"Camp de sa Talaia"	"Camp de sa Talaia"						
"Camp d'en Cellut"	"Camp d'en Cellut"						
"Camp de Davant ses Cases"	"Camp de Davant ses Cases"						
"Camp de Llucmajor"	"Camp de Llucmajor"						
"Camp de Garonda"	"Camp de Garonda"						
"Camp d'en Canals"	"Camp d'en Canals"						
"Camp de Sant Martí"	"Camp de Sant Martí"						
"Camp d'en Ramis"	"Camp d'en Ramis"						
"Camp de sa Batalla"	"Camp de sa Batalla"						
"Camp de futbet"	"Camp de futbet"						
"Escola Urbanitzacions"	"Escola Urbanitzacions"						
"Col·legi Son Verí Nou"	"Col·legi Son Verí Nou"						
"Escola de Son Verí"	"Escola de Son Verí"						
"Escola del Rei Jaume III"	"Escola del Rei Jaume III"						
"Escola de Nostra Senyora de Gràcia"	"Escola de Nostra Senyora de Gràcia"						
"Escola dels Sagrats Cors"	"Escola dels Sagrats Cors"						
"Escola Camí del Cros"	"Escola Camí del Cros"			"Escola Camí del Cros"		"Catalonia school"	"Q111339129"
"Escola La Llàntia"	"Escola La Llàntia"			"Escola La Llàntia"		"Catalonia school"	"Q111339007"
"Escola Vista Alegre"	"Escola Vista Alegre"						
"Escola Freta"	"Escola Freta"						
"Camp de futbol Municipal del Pla d'en Boet"	"Camp de futbol Municipal del Pla d'en Boet"						
"Escola Torre Llauder"	"Escola Torre Llauder"			"Escola Torre Llauder"		"Catalonia school"	"Q111339006"
"Escola Camí del Mig"	"Escola Camí del Mig"			"Escola Camí del Mig"		"Catalonia school"	"Q111339018"
"Escola Pia de Mataró"	"Escola Pia de Mataró"			"Centre educatiu privat Escola Pia de Mataró"		"private educational institution in Catalonia"	"Q111595393"
"Escola pia Santa Anna"	"Escola pia Santa Anna"			"Centre educatiu privat Escola Pia de Mataró"		"private educational institution in Catalonia"	"Q111595393"
"Escola Joan Coromines"	"Escola Joan Coromines"			"Escola Joan Coromines"		"Catalonia school"	"Q111339459"
"Col·legi Sant Josep"	"Col·legi Sant Josep"			"Centre educatiu privat Sant Josep"		"private educational institution in Catalonia"	"Q111595397"
"Escola El turó"	"Escola El turó"			"Centre educatiu privat El Turó"		"private educational institution in Catalonia"	"Q111595398"
"Escola Antonio Machado"	"Escola Antonio Machado"						
"Escola Cirera"	"Escola Cirera"						
"Camp de la Llàntia"	"Camp de la Llàntia"						
"Escola Marta Mata"	"Escola Marta Mata"			"Escola Marta Mata"		"Catalonia school"	"Q111339431"
"Camp de Futbol Cirera"	"Camp de Futbol Cirera"						
"Escola Balmes"	"Escola Balmes"			"Centre educatiu privat Balmes"		"private educational institution in Catalonia"	"Q111595389"
"Escola Sagrat Cor de Jesús"	"Escola Sagrat Cor de Jesús"			"Centre educatiu privat Sagrat Cor de Jesús"		"private educational institution in Catalonia"	"Q111595390"
"Camp de Futbol de Vista Alegre"	"Camp de Futbol de Vista Alegre"						
"Escola Vista Alegre"	"Escola Vista Alegre"			"Escola Vista Alegre"		"Catalonia school"	"Q111339008"
"Escola Meritxell"	"Escola Meritxell"			"Centre educatiu privat Meritxell"		"private educational institution in Catalonia"	"Q111595388"
"Camp de Tir (Can Canyameres)"	"Camp de Tir (Can Canyameres)"						
"Cal Monjo"	"Cal Monjo"						
"Cal Noi Collut"	"Cal Noi Collut"						
"Barranc de la Bruixa"	"Barranc de la Bruixa"						
"Escola Montserrat Solà"	"Escola Montserrat Solà"			"Escola Montserrat Solà"		"Catalonia school"	"Q111339455"
"Cal Jutge"	"Cal Jutge"						
"Tossal del Foix"	"Tossal del Foix"						
"Obaga de Foix"	"Obaga de Foix"						
"Cal Curt"	"Cal Curt"						
"Cal Regata"	"Cal Regata"						
"Escola Guerau de Peguera"	"Escola Guerau de Peguera"			"Escola Guerau de Peguera"		"Catalonia school"	"Q111338942"
"Cal Groc"	"Cal Groc"						
"Cal Francesc"	"Cal Francesc"						
"Cal Pau Ros"	"Cal Pau Ros"						
"Cal Jan Xic"	"Cal Jan Xic"						
"Cal Pau Isidre"	"Cal Pau Isidre"						
"Cal Peret Pastor"	"Cal Peret Pastor"						
"Cal Macià"	"Cal Macià"						
"Cal Pau Cruset"	"Cal Pau Cruset"						
"Cal Pau Tòfol"	"Cal Pau Tòfol"						
"Cal Via"	"Cal Via"						
"Cal Frederic"	"Cal Frederic"						
"Obaga de l'Albereda"	"Obaga de l'Albereda"						
"Cal Ferro"	"Cal Ferro"						
"Camp de Cal Curt"	"Camp de Cal Curt"						
"Cal Quec"	"Cal Quec"						
"Cal Ton Janot"	"Cal Ton Janot"						
"Cal Jan de l'Horta"	"Cal Jan de l'Horta"						
"Cal Jaume Macià"	"Cal Jaume Macià"						
"Cal Camorra"	"Cal Camorra"						
"Obaga de Cal Camorra"	"Obaga de Cal Camorra"						
"Cal Damià"	"Cal Damià"						
"Cal Déu Negre"	"Cal Déu Negre"						
"Santuari de Foix"	"Santuari de Foix"						
"Cal Pau Guix"	"Cal Pau Guix"						
"Cal Xic Xixella"	"Cal Xic Xixella"						
"Cal Magí Via"	"Cal Magí Via"						
"Cal Cabreta"	"Cal Cabreta"						
"Cal Martinet"	"Cal Martinet"						
"Cal Bartomeu"	"Cal Bartomeu"						
"Cal Peret de la Fassina"	"Cal Peret de la Fassina"						
"Tossal de la Mina"	"Tossal de la Mina"						
"Tossal del Sabater"	"Tossal del Sabater"						
"Obaga del Mont"	"Obaga del Mont"						
"Obaga de la Font del Ferro"	"Obaga de la Font del Ferro"						
"Coma de l'Estany"	"Coma de l'Estany"						
"Obaga del Castellet de Moró"	"Obaga del Castellet de Moró"						
"Obaga de Caldes"	"Obaga de Caldes"						
"Obaga del Negre"	"Obaga del Negre"						
"Barranc de Saraís"	"Barranc de Saraís"						
"Barranc Gros"	"Barranc Gros"						
"Barranc de Tena"	"Barranc de Tena"						
"Barranc de l'Empriu"	"Barranc de l'Empriu"						
"Barranc del Port de Gelada"	"Barranc del Port de Gelada"						
"Barranc d'Erill"	"Barranc d'Erill"						
"Barranc dels Orris"	"Barranc dels Orris"						
"Barranc de Ribera Morta"	"Barranc de Ribera Morta"						
"Barranc de la Sallent"	"Barranc de la Sallent"						
"Barranc de l'Estany"	"Barranc de l'Estany"						
"Barranc de les Costes"	"Barranc de les Costes"						
"Barranc de Casanoves"	"Barranc de Casanoves"						
"Barranc del Port de Rus"	"Barranc del Port de Rus"						
"Coma Llobatera"	"Coma Llobatera"						
"Obaga de la Muntanyeta"	"Obaga de la Muntanyeta"						
"Cal Forn"	"Cal Forn"						
"Obaga d'Altron"	"Obaga d'Altron"						
"Barranc de Coma Llobatera"	"Barranc de Coma Llobatera"						
"Barranc del Portell"	"Barranc del Portell"						
"Barranc del Collet"	"Barranc del Collet"						
"Barranc del Clot de Montorroio"	"Barranc del Clot de Montorroio"						
"Barranc de l'Estanyet"	"Barranc de l'Estanyet"						
"Barranc de Santa Anna"	"Barranc de Santa Anna"						
"Escola de Piragüisme"	"Escola de Piragüisme"						
"Barranc de la Mata"	"Barranc de la Mata"						
"Barranc del Salto"	"Barranc del Salto"						
"Barranc de Font Cardeta"	"Barranc de Font Cardeta"						
"Barranc dels Pacs"	"Barranc dels Pacs"						
"Barranc del Clot"	"Barranc del Clot"						
"Barranc de la Peguera"	"Barranc de la Peguera"						
"Barranc d'Arquer"	"Barranc d'Arquer"						
"Barranc d'en Sidó"	"Barranc d'en Sidó"						
"Barranc de Mata Espessa"	"Barranc de Mata Espessa"						
"Barranc d'Escombres"	"Barranc d'Escombres"						
"Barranc dels Roures"	"Barranc dels Roures"						
"Barranc del Masot"	"Barranc del Masot"						
"Can Ferrer de la Cogullada"	"Can Ferrer de la Cogullada"						
"Cal Pep Mosso"	"Cal Pep Mosso"						
"Obaga de Cal Ros"	"Obaga de Cal Ros"						
"Cal Bel"	"Cal Bel"						
"Cal Merlès"	"Cal Merlès"						
"Cal Coral"	"Cal Coral"						
"Cal Santi"	"Cal Santi"						
"Camp de la Creu"	"Camp de la Creu"						
"Obaga del Vidal"	"Obaga del Vidal"						
"Obaga de Mas Campanera"	"Obaga de Mas Campanera"						
"Obaga de la Senyora"	"Obaga de la Senyora"						
"Cal Magí de la Cinta"	"Cal Magí de la Cinta"						
"Obaga del Montmell"	"Obaga del Montmell"						
"Obaga de la Manlleva"	"Obaga de la Manlleva"						
"Cal Parent"	"Cal Parent"						
"Obaga de Sant Marc"	"Obaga de Sant Marc"						
"Cal Soldat"	"Cal Soldat"						
"Obaga de Claravall"	"Obaga de Claravall"						
"Obaga d'Aiguaviva"	"Obaga d'Aiguaviva"						
"Cal Fuster Ponç"	"Cal Fuster Ponç"						
"Cal Po"	"Cal Po"						
"Cal Guardiola"	"Cal Guardiola"						
"Cal Mossèn Joan"	"Cal Mossèn Joan"						
"Camp de Futbol de la Juncosa del Montmell"	"Camp de Futbol de la Juncosa del Montmell"						
"Cal Costella"	"Cal Costella"						
"Cal Màrtir"	"Cal Màrtir"						
"Cal Sereno"	"Cal Sereno"						
"Obaga del Roger"	"Obaga del Roger"						
"Obaga de Sanaüja"	"Obaga de Sanaüja"						
"Cal Pomer"	"Cal Pomer"						
"Cal Corones"	"Cal Corones"						
"Obaga de la Guàrdia"	"Obaga de la Guàrdia"						
"Obaga dels Llops"	"Obaga dels Llops"						
"Cal Paller"	"Cal Paller"						
"Camp de la Guàrdia"	"Camp de la Guàrdia"						
"Tossal Rater"	"Tossal Rater"						
"Obaga del Clot del Tou"	"Obaga del Clot del Tou"						
"Barranc de la Font del Diumenge"	"Barranc de la Font del Diumenge"						
"Barranc d'Ossera"	"Barranc d'Ossera"						
"Barranc Del Furó"	"Barranc Del Furó"						
"Cal Perles"	"Cal Perles"						
"Cal Cabrer"	"Cal Cabrer"						
"Cal Jove"	"Cal Jove"						
"Cal Peretó"	"Cal Peretó"						
"Cal Ferreró"	"Cal Ferreró"						
"Cal Josenc"	"Cal Josenc"						
"Cal Mateu"	"Cal Mateu"						
"Cal Placeta"	"Cal Placeta"						
"Cal Batlle"	"Cal Batlle"						
"Cal Trena"	"Cal Trena"						
"Cal Mateu Vell"	"Cal Mateu Vell"						
"Barranc de la Bastida"	"Barranc de la Bastida"						
"Cal Gat dels Cogullons"	"Cal Gat dels Cogullons"						
"Barranc de Tous"	"Barranc de Tous"						
"Cal Marià"	"Cal Marià"						
"Tossal Ras"	"Tossal Ras"						
"Tossal de les Venes"	"Tossal de les Venes"						
"Coma del Castlà"	"Coma del Castlà"						
"Coma del diable"	"Coma del diable"						
"Tossal de Moragues"	"Tossal de Moragues"						
"Cal Jordi"	"Cal Jordi"						
"Cal Colom"	"Cal Colom"						
"Cal Cardús"	"Cal Cardús"						
"Cal Xixonenc"	"Cal Xixonenc"						
"Cal Giró"	"Cal Giró"						
"Tossal del Pinetell"	"Tossal del Pinetell"						
"Tossal del Llanut"	"Tossal del Llanut"						
"Barranc del Tous"	"Barranc del Tous"						
"Barranc de Pirro"	"Barranc de Pirro"						
"Barranc de la Cova de les Ànimes"	"Barranc de la Cova de les Ànimes"						
"Barranc de Lladres"	"Barranc de Lladres"						
"Barranc del Mal Torrent"	"Barranc del Mal Torrent"						
"Barranc de l'Ermità"	"Barranc de l'Ermità"						
"Barranc dels Bressos"	"Barranc dels Bressos"						
"Barranc de la Font d'en Garró"	"Barranc de la Font d'en Garró"						
"Barranc de la Pasquala"	"Barranc de la Pasquala"						
"Barranc de la Vall"	"Barranc de la Vall"						
"Barranc de la Font d'en Guasc"	"Barranc de la Font d'en Guasc"						
"Barranc del Mas del Llor"	"Barranc del Mas del Llor"						
"Barranc Del Mas Del Llor"	"Barranc Del Mas Del Llor"						
"Barranc de la Valldossera"	"Barranc de la Valldossera"						
"Barranc de Sant Joan"	"Barranc de Sant Joan"						
"Barranc de les Fontetes"	"Barranc de les Fontetes"						
"Barranc del Pont de Candi"	"Barranc del Pont de Candi"						
"Escola Les Muralles"	"Escola Les Muralles"			"Escola Les Muralles"		"Catalonia school"	"Q111309591"
"Coma Negra"	"Coma Negra"						
"Coma Carnissera"	"Coma Carnissera"						
"Coma Sema"	"Coma Sema"			"Coma-sema"	"Coma-sema"	"posessió"	"Q20105285"
"Camp d'aprenentatge d'Orient"	"Camp d'aprenentatge d'Orient"						
"Escola Bressol Mafalda"	"Escola Bressol Mafalda"						
"Escola Bressol Petits Somriures"	"Escola Bressol Petits Somriures"						
"Escola Bressol la Lluna a cullerades"	"Escola Bressol la Lluna a cullerades"						
"Escola Bressol L'estel"	"Escola Bressol L'estel"						
"Cal Nofre"	"Cal Nofre"						
"Barranc de Barenys"	"Barranc de Barenys"						
"Escola Bressol L'Olivera"	"Escola Bressol L'Olivera"						
"Escola Bressol la Papallona"	"Escola Bressol la Papallona"						
"Barranc dels Cinc Camins"	"Barranc dels Cinc Camins"						
"Barranc del Roquís"	"Barranc del Roquís"						
"Escola Bressol El Lligabosc"	"Escola Bressol El Lligabosc"						
"Barranc dels cinc Camins"	"Barranc dels cinc Camins"						
"Barranc de Copons"	"Barranc de Copons"						
"Escola Cèlia Artiga"	"Escola Cèlia Artiga"			"Escola Cèlia Artiga"		"Catalonia school"	"Q111309758"
"Barranc de Pedret"	"Barranc de Pedret"						
"Camp de futbol Pare Manyanet"	"Camp de futbol Pare Manyanet"						
"Escola Misericòrdia"	"Escola Misericòrdia"			"Escola Misericòrdia"		"Catalonia school"	"Q111309613"
"Barranc de la Font dels Capellans"	"Barranc de la Font dels Capellans"						
"Escola General Prim"	"Escola General Prim"			"Escola General Prim"		"Catalonia school"	"Q111309618"
"Escola Bressol Verdaguer"	"Escola Bressol Verdaguer"						
"Escola Oficial d'Idiomes de Reus"	"Escola Oficial d'Idiomes de Reus"						
"Escola Bressol La Ginesta"	"Escola Bressol La Ginesta"						
"Escola Ciutat de Reus"	"Escola Ciutat de Reus"			"Escola Ciutat de Reus"		"Catalonia school"	"Q111309616"
"Escola Els Ganxets"	"Escola Els Ganxets"			"Escola Els Ganxets"		"Catalonia school"	"Q111309823"
"Camp de futbol Astorga"	"Camp de futbol Astorga"						
"Escola Marià Fortuny"	"Escola Marià Fortuny"			"Escola Marià Fortuny"		"Catalonia school"	"Q111309614"
"Escola Puigcerver"	"Escola Puigcerver"			"Centre educatiu privat Puigcerver"		"private educational institution in Catalonia"	"Q111594787"
"Escola Bressol Mafalda II"	"Escola Bressol Mafalda II"						
"Escola Bressol El Margalló"	"Escola Bressol El Margalló"						
"Escola Tècnica Superior d'Arquitectura"	"Escola Tècnica Superior d'Arquitectura"						
"Col·legi Nostre Senyora del Mar"	"Col·legi Nostre Senyora del Mar"						
"Escola Teresa Miquel i Pàmies"	"Escola Teresa Miquel i Pàmies"			"Escola Teresa Miquel i Pàmies"		"Catalonia school"	"Q111309765"
"Escola La Salle"	"Escola La Salle"			"Centre educatiu privat La Salle"		"private educational institution in Catalonia"	"Q111594783"
"Escola Maria Cortina"	"Escola Maria Cortina"			"Centre educatiu privat Maria Cortina"		"private educational institution in Catalonia"	"Q111594782"
"Escola Eduard Toda i Güell"	"Escola Eduard Toda i Güell"			"Escola Eduard Toda i Güell"		"Catalonia school"	"Q111309747"
"Col·legi La Presentació de Reus"	"Col·legi La Presentació de Reus"			"Centre educatiu privat La Presentació"		"private educational institution in Catalonia"	"Q111594780"
"Escola Pompeu Fabra"	"Escola Pompeu Fabra"			"Escola Pompeu Fabra"		"Catalonia school"	"Q111309612"
"Escola Pública Rubió i Ors"	"Escola Pública Rubió i Ors"			"Escola Rubió i Ors"		"Catalonia school"	"Q111309755"
"Escola Isabel Besora"	"Escola Isabel Besora"			"Escola Isabel Besora"		"Catalonia school"	"Q111309820"
"Escola Joan Rebull"	"Escola Joan Rebull"			"Escola Joan Rebull"		"Catalonia school"	"Q111309749"
"Escola bressol Montsant"	"Escola bressol Montsant"						
"Escola Bressol Vailets"	"Escola Bressol Vailets"						
"Escola Bressol L'Avet"	"Escola Bressol L'Avet"						
"Escola Montsant"	"Escola Montsant"			"Escola Montsant"		"Catalonia school"	"Q111309781"
"Barranc del Burgar"	"Barranc del Burgar"						
"Escola Rosa Sensat"	"Escola Rosa Sensat"			"Escola Rosa Sensat"		"Catalonia school"	"Q111309759"
"Coma de Sant Jaume"	"Coma de Sant Jaume"						
"Obaga de Lleter"	"Obaga de Lleter"						
"Obaga d'Àtics"	"Obaga d'Àtics"						
"Obaga de Sant Eloi"	"Obaga de Sant Eloi"						
"Coma del Port de Salau"	"Coma del Port de Salau"						
"Coma dels Vinyals"	"Coma dels Vinyals"						
"Barranc de Gerber"	"Barranc de Gerber"						
"Barranc de Monars"	"Barranc de Monars"						
"Barranc del Clot d'Arts"	"Barranc del Clot d'Arts"						
"Barranc de Les Estanyeres"	"Barranc de Les Estanyeres"						
"Barranc de la Cometa"	"Barranc de la Cometa"						
"Barranc de la Llosa"	"Barranc de la Llosa"						
"Barranc de l'Escala"	"Barranc de l'Escala"						
"Barranc de Comamala"	"Barranc de Comamala"						
"Barranc de la Colada"	"Barranc de la Colada"						
"Barranc de Sant Eloi"	"Barranc de Sant Eloi"						
"Barranc del Port de Salau"	"Barranc del Port de Salau"						
"Barranc dels Vinyals"	"Barranc dels Vinyals"						
"Barranc de Clavera"	"Barranc de Clavera"						
"Barranc de la Tinta"	"Barranc de la Tinta"						
"Barranc de Vinyals"	"Barranc de Vinyals"						
"Cal Gitano"	"Cal Gitano"						
"Cal Bessó"	"Cal Bessó"						
"Cal Mundet"	"Cal Mundet"						
"Cal Carro"	"Cal Carro"						
"Cal Mestre Domingo"	"Cal Mestre Domingo"						
"Cal Curandero"	"Cal Curandero"						
"Escola Germans Corbella"	"Escola Germans Corbella"			"Escola Germans Corbella"		"Catalonia school"	"Q111339137"
"Escola Les Aigües"	"Escola Les Aigües"			"Escola Les Aigües"		"Catalonia school"	"Q111339271"
"Escola Mil·lenari"	"Escola Mil·lenari"			"Escola Mil·lenari"		"Catalonia school"	"Q111339251"
"Escola Can Manent"	"Escola Can Manent"			"Escola Can Manent"		"Catalonia school"	"Q111339446"
"Cal Galimany"	"Cal Galimany"						
"Camp de Solanes"	"Camp de Solanes"						
"Cal Marimon"	"Cal Marimon"						
"Cal Ton de l'Era"	"Cal Ton de l'Era"						
"Cal Mosso"	"Cal Mosso"						
"Cal Nofre Salvet"	"Cal Nofre Salvet"						
"Cal Conillet"	"Cal Conillet"						
"Cal Pujador"	"Cal Pujador"						
"Cal Gili"	"Cal Gili"						
"Obaga de Rofes"	"Obaga de Rofes"						
"Cal Genet"	"Cal Genet"						
"Cal Xixella"	"Cal Xixella"						
"Coma Tornera"	"Coma Tornera"						
"Cal Valls"	"Cal Valls"						
"Cal Tou"	"Cal Tou"						
"Camp de la Llora"	"Camp de la Llora"						
"Cal Trill"	"Cal Trill"						
"Cal Pollastre"	"Cal Pollastre"						
