"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Font del Remei"	"Font del Remei"						
"Torrent de les Guixeres"	"Torrent de les Guixeres"						
"Torrent de la Salut"	"Torrent de la Salut"						
"Can Gralla"	"Can Gralla"						
"Serrat de Casilda"	"Serrat de Casilda"						
"Serrat de les Coves"	"Serrat de les Coves"						
"Serrat de les Costes de Montiberri"	"Serrat de les Costes de Montiberri"						
"Coll de Sant Roc d'Adons"	"Coll de Sant Roc d'Adons"						
"Serrat Just"	"Serrat Just"						
"Coll de Sant Roc de Viu"	"Coll de Sant Roc de Viu"						
"Coll d'Art"	"Coll d'Art"						
"Serrat de la Feixa"	"Serrat de la Feixa"						
"Serrat dels Trocs"	"Serrat dels Trocs"						
"Serrat dels Teixons"	"Serrat dels Teixons"						
"Serra de Platons"	"Serra de Platons"						
"Turó de les Espines"	"Turó de les Espines"						
"Turó del Pla d'Avall"	"Turó del Pla d'Avall"						
"Serrat de l'Erm"	"Serrat de l'Erm"						
"Serrat de Vicent"	"Serrat de Vicent"						
"Font de Sapena"	"Font de Sapena"						
"Serrat dels Comunals"	"Serrat dels Comunals"						
"Serrat del Brocal"	"Serrat del Brocal"						
"Serrat de les Pales"	"Serrat de les Pales"						
"Serrat dels Fronts"	"Serrat dels Fronts"						
"Coll de la Calbera"	"Coll de la Calbera"						
"Coll d'Espina"	"Coll d'Espina"						
"Serra Capitana"	"Serra Capitana"						
"Coll Major"	"Coll Major"						
"Serrat del Forcall"	"Serrat del Forcall"						
"Serra del Clotet"	"Serra del Clotet"						
"Coll de Serreres, Vilaller"	"Coll de Serreres, Vilaller"						
"Serra d'en Mon"	"Serra d'en Mon"						
"Font de la Bora"	"Font de la Bora"						
"Font d'en Plaça"	"Font d'en Plaça"						
"Font de Revardit"	"Font de Revardit"						
"Turó de Can Valentí"	"Turó de Can Valentí"						
"Font de Can Mateu"	"Font de Can Mateu"						
"Font Pobra"	"Font Pobra"						
"Font d'en Maçanes"	"Font d'en Maçanes"						
"Font de la Rectoria"	"Font de la Rectoria"	"Font de Santa Teresa"	"Font de Santa Teresa"				
"Font del Viver d'en Moriscot"	"Font del Viver d'en Moriscot"						
"Font de Boix"	"Font de Boix"						
"Can Palau Nou"	"Can Palau Nou"						
"Font de Salt Dalmau"	"Font de Salt Dalmau"						
"Font de Santa Teresa"	"Font de Santa Teresa"						
"Font d'en Caseta"	"Font d'en Caseta"						
"Can Marieta"	"Can Marieta"						
"Can Ramió"	"Can Ramió"						
"Torrent de la Rajoleria"	"Torrent de la Rajoleria"						
"Can Pigem"	"Can Pigem"						
"Can Santa Maria"	"Can Santa Maria"						
"Can Grapes, antic Molí nou del Ferrer"	"Can Grapes, antic Molí nou del Ferrer"						
"Can Besalú"	"Can Besalú"						
"Font del Panxut"	"Font del Panxut"						
"Font de Sant Llorenç"	"Font de Sant Llorenç"						
"Coll del Pendís"	"Coll del Pendís"						
"Coll de la Cabrera"	"Coll de la Cabrera"						
"Font de la Cabrera"	"Font de la Cabrera"						
"Coll de l'Avet"	"Coll de l'Avet"						
"Collet de Moixeró"	"Collet de Moixeró"						
"Turó de Sant Nazari"	"Turó de Sant Nazari"						
"Font Roc Rodó"	"Font Roc Rodó"						
"Collet de la Ferreria"	"Collet de la Ferreria"						
"Coll de la Miquela"	"Coll de la Miquela"						
"Coll de Deogràcies"	"Coll de Deogràcies"						
"Serra de Vilella"	"Serra de Vilella"						
"Serra de la Tosca"	"Serra de la Tosca"						
"Collet de la França"	"Collet de la França"						
"Torrent de Pendís"	"Torrent de Pendís"						
"Torrent de la Mena de l'Or"	"Torrent de la Mena de l'Or"						
"Torrent del Camp de l'Horta"	"Torrent del Camp de l'Horta"						
"Torrent de Pardinella"	"Torrent de Pardinella"						
"Torrent de l'Home Mort"	"Torrent de l'Home Mort"						
"Torrent de la Baga Fosca"	"Torrent de la Baga Fosca"						
"Torrent de les Tortes"	"Torrent de les Tortes"						
"Turó de l'Avi"	"Turó de l'Avi"						
"Puig de les Cabres"	"Puig de les Cabres"						
"Coll de Ceps"	"Coll de Ceps"						
"Collet de Montclar"	"Collet de Montclar"						
"Collet del Montclar"	"Collet del Montclar"						
"Coll de l'Escorpí"	"Coll de l'Escorpí"						
"Font de Roca Ponça"	"Font de Roca Ponça"						
"Font Picant de Bell-lloc"	"Font Picant de Bell-lloc"						
"Can Cateura"	"Can Cateura"						
"Puig d'en Ponç"	"Puig d'en Ponç"						
"Puig D'En Pons"	"Puig D'En Pons"						
"Font de la Castanyeda d'en Cama"	"Font de la Castanyeda d'en Cama"						
"Serra Llonga"	"Serra Llonga"						
"Puig del Roquet"	"Puig del Roquet"						
"Font Josepa"	"Font Josepa"						
"Font de la Ruda"	"Font de la Ruda"						
"Font dels Arbres"	"Font dels Arbres"						
"Coll del Matxo Mort"	"Coll del Matxo Mort"						
"Puig Moliner"	"Puig Moliner"						
"Torrent de Canyet"	"Torrent de Canyet"						
"Can Rifà"	"Can Rifà"						
"Can Sant Baldiri"	"Can Sant Baldiri"						
"Can Lloberes"	"Can Lloberes"						
"Can Llaurador"	"Can Llaurador"						
"Can Palaus Vell"	"Can Palaus Vell"						
"Serra d'en Velló"	"Serra d'en Velló"						
"Serra de Pinell"	"Serra de Pinell"						
"Can Farinetes"	"Can Farinetes"						
"Can Torró"	"Can Torró"						
"Font del Pou de Glaç"	"Font del Pou de Glaç"						
"Font de Sant Josep o dels Enamorats"	"Font de Sant Josep o dels Enamorats"						
"Font de Sant Francesc de Pàdua"	"Font de Sant Francesc de Pàdua"						
"Serra de Can Violant"	"Serra de Can Violant"						
"Serra de Cal Gaig"	"Serra de Cal Gaig"						
"Can Martí del Bosc"	"Can Martí del Bosc"						
"Serra de Can Domènec"	"Serra de Can Domènec"						
"Torrent de Can Bosc"	"Torrent de Can Bosc"						
"Can Montserrat"	"Can Montserrat"						
"Can Boixeres"	"Can Boixeres"						
"Can Lleuder"	"Can Lleuder"						
"Torrent de Can Pinell"	"Torrent de Can Pinell"						
"Can Segarreta"	"Can Segarreta"						
"Can Bonamic"	"Can Bonamic"						
"Can Balada"	"Can Balada"						
"Can Garsa de Baix"	"Can Garsa de Baix"						
"Can Rafalet"	"Can Rafalet"						
"Can Carrerons"	"Can Carrerons"						
"Can Tresserres"	"Can Tresserres"						
"Can Pagà"	"Can Pagà"						
"Serrat de la Mosquera"	"Serrat de la Mosquera"						
"Serrat del Clot del Tou"	"Serrat del Clot del Tou"						
"Serrat de la Moixera"	"Serrat de la Moixera"						
"Serrat de Costes"	"Serrat de Costes"						
"Serrat de l'Estrella"	"Serrat de l'Estrella"						
"Coll del Mont"	"Coll del Mont"						
"Coll de Senet"	"Coll de Senet"						
"Serra Plana"	"Serra Plana"						
"Serrat del Graller"	"Serrat del Graller"						
"Font de Moró"	"Font de Moró"						
"Font del Port"	"Font del Port"						
"Font del Graller"	"Font del Graller"						
"Font del Bosc; Font del Boix; Font Titus I i II; Font del Bou"	"Font del Bosc; Font del Boix; Font Titus I i II; Font del Bou"						
"Font del Bou"	"Font del Bou"						
"Font de l'Avellaner"	"Font de l'Avellaner"						
"Font del Boix"	"Font del Boix"						
"Font del Cànem"	"Font del Cànem"						
"Coll Arenós"	"Coll Arenós"						
"Font del Planell Gran"	"Font del Planell Gran"						
"Serrat de les Encantàries"	"Serrat de les Encantàries"						
"Serrat del Graller"	"Serrat del Graller"			"Serrat del Graller"	"Serrat del Graller"	"mountain range"	"Q11949334"
"Serrat de Moró"	"Serrat de Moró"						
"Font de sa Pedra"	"Font de sa Pedra"						
"Puig de Son Palou"	"Puig de Son Palou"						
"Puig de Cas Metge"	"Puig de Cas Metge"						
"Puig de s'Àspid"	"Puig de s'Àspid"						
"Puig de Can Cabrit"	"Puig de Can Cabrit"						
"Puig de Bellveure"	"Puig de Bellveure"						
"Font de la Plaça"	"Font de la Plaça"						
"Can Paleta"	"Can Paleta"						
"Can Bescuit"	"Can Bescuit"						
"Puig de son Grau"	"Puig de son Grau"						
"Font de sa Gruta"	"Font de sa Gruta"						
"Puig de sa Font Fresca"	"Puig de sa Font Fresca"						
"Puig d'Amós"	"Puig d'Amós"						
"Coll de Solleric"	"Coll de Solleric"						
"Puig de sa Cometa"	"Puig de sa Cometa"						
"Puig de la Senyora Coloma"	"Puig de la Senyora Coloma"						
"Torrent de sa Serreta"	"Torrent de sa Serreta"						
"Can Corona"	"Can Corona"						
"Can Sec d'Alt"	"Can Sec d'Alt"						
"Serra del Bolet"	"Serra del Bolet"						
"Font de Conilles"	"Font de Conilles"						
"Font del Bolet"	"Font del Bolet"						
"Serra de Puigfred"	"Serra de Puigfred"						
"Turó de Can Sanç"	"Turó de Can Sanç"						
"Collet de les Pereres"	"Collet de les Pereres"						
"Coll de Príam"	"Coll de Príam"						
"Font de Mas Balaguer"	"Font de Mas Balaguer"						
"Torrent de Can Vic"	"Torrent de Can Vic"						
"Can Mànegues"	"Can Mànegues"						
"Torrent de Can Verdeguer"	"Torrent de Can Verdeguer"						
"Torrent del Duc"	"Torrent del Duc"						
"Torrent de la Boixeda"	"Torrent de la Boixeda"						
"Torrent de Mas Bolet"	"Torrent de Mas Bolet"						
"Torrent de Mas Pagès"	"Torrent de Mas Pagès"						
"Serrat de les Bigues"	"Serrat de les Bigues"						
"Can Menut"	"Can Menut"						
"Serrat de la Seca"	"Serrat de la Seca"						
"Can Freixe"	"Can Freixe"						
"Coll de la Boixeda"	"Coll de la Boixeda"						
"Collet de La Costa"	"Collet de La Costa"						
"Coll Pany"	"Coll Pany"						
"Torrent de la Ginestosa"	"Torrent de la Ginestosa"						
"Can Ferrada"	"Can Ferrada"			"Can Ferrada"		"masia"	"Q107052873"
"Can Vidaló"	"Can Vidaló"			"Can Vidaló"		"masia"	"Q107052906"
"Can Coronel Nou"	"Can Coronel Nou"						
"Can Coronel"	"Can Coronel"			"Can Coronel"		"masia"	"Q107052867"
"Can Biel"	"Can Biel"			"Can Biel"		"masia"	"Q107052862"
"Can Quera"	"Can Quera"			"Can Quera"		"masia"	"Q107052893"
"Torrent del Coll d'Ares"	"Torrent del Coll d'Ares"						
"Can Baroi"	"Can Baroi"						
"Can Músic"	"Can Músic"			"Can Músic"		"masia"	"Q107052884"
"Can Bacada"	"Can Bacada"						
"Can Bac"	"Can Bac"			"Can Bac"		"masia"	"Q107052857"
"Can Illa"	"Can Illa"			"Ca n'Illa"		"masia"	"Q73376537"
"Can Jana"	"Can Jana"			"Can Jana"		"masia"	"Q107052878"
"Can Sant"	"Can Sant"			"Can Sant"		"masia"	"Q107052898"
"Can Rodà"	"Can Rodà"			"Can Rodà"		"masia"	"Q107052897"
"Can Pastoret"	"Can Pastoret"			"Can Pastoret"		"masia"	"Q73261274"
"Torrent de la Comalada"	"Torrent de la Comalada"						
"Torrent de Coll Pany"	"Torrent de Coll Pany"						
"Puig de Son Manxo"	"Puig de Son Manxo"						
"Can Doro"	"Can Doro"						
"Puig d'en Canut"	"Puig d'en Canut"						
"Can Meco"	"Can Meco"						
"Can Neula"	"Can Neula"						
"Font de sa Plaça"	"Font de sa Plaça"						
"Coll Paredat"	"Coll Paredat"	"coll de Calicant"	"coll de Calicant"				
"Puig de ses Llenques"	"Puig de ses Llenques"						
"Can Pipes"	"Can Pipes"						
"Torrent de ses Planes"	"Torrent de ses Planes"						
"Can Joan de Son Roca"	"Can Joan de Son Roca"						
"Can Pau Roig"	"Can Pau Roig"						
"Can Pocoví"	"Can Pocoví"						
"Can Guillem de Son Puça"	"Can Guillem de Son Puça"						
"Can Tomeu de Son Puça"	"Can Tomeu de Son Puça"						
"Can Joan de Son Puça"	"Can Joan de Son Puça"						
"Serra de Palau"	"Serra de Palau"						
"Font del Cementiri Vell"	"Font del Cementiri Vell"						
"Can Padró"	"Can Padró"						
"Can Padró. Bassa."	"Can Padró. Bassa."						
"Font d’en Fargues"	"Font d’en Fargues"						
"Font de la Fagina"	"Font de la Fagina"						
"Font dels Llorers"	"Font dels Llorers"						
"Font de Bou"	"Font de Bou"						
"Coll de Rossinyol"	"Coll de Rossinyol"						
"Serra del Bosc Mal"	"Serra del Bosc Mal"						
"Can Fruitós"	"Can Fruitós"						
"Collet d’en Cames"	"Collet d’en Cames"						
"Font del Xec"	"Font del Xec"						
"Torrent d'en Baell"	"Torrent d'en Baell"						
"Torrent de Can Turull"	"Torrent de Can Turull"						
"Can Clapers Jussà"	"Can Clapers Jussà"						
"Can Sorts"	"Can Sorts"						
"Can Montllor de Dalt"	"Can Montllor de Dalt"						
"Can Vinyals"	"Can Vinyals"						
"Torrent de Can Fruitós"	"Torrent de Can Fruitós"						
"Torrent del Ballador"	"Torrent del Ballador"						
"Torrent del Corró"	"Torrent del Corró"						
"Serrat de les Saleres Velles"	"Serrat de les Saleres Velles"						
"Serrat de les Sorres"	"Serrat de les Sorres"						
"Can Martori"	"Can Martori"						
"Font picant d'Amer"	"Font picant d'Amer"						
"Coll dels Tres Roc"	"Coll dels Tres Roc"						
"Torrent del Mont"	"Torrent del Mont"						
"Torrent de Palou"	"Torrent de Palou"						
"Can Teixó"	"Can Teixó"						
"Torrent de Roca-salva"	"Torrent de Roca-salva"						
"Can Sant Pere"	"Can Sant Pere"						
"Torrent de Pinyana"	"Torrent de Pinyana"						
"Can Gultresa"	"Can Gultresa"	"Ca l'Armer"	"Ca l'Armer"	"Can Gultresa, Can Junquera, Can Goltresa, Ca l'Armer"	"Can Gultresa"	"building"	"Q47186025"
"Torrent de Terrats"	"Torrent de Terrats"						
"Torrent d'en Colomer"	"Torrent d'en Colomer"						
"Torrent de l'Obac"	"Torrent de l'Obac"						
"Torrent d'Oliveres"	"Torrent d'Oliveres"						
"Can Reverter"	"Can Reverter"			"Can Reverter"		"masia"	"Q73417232"
"Can Boada"	"Can Boada"			"Can Boada (Amer), Can Boada"	"Can Boada (Amer)"	"masia"	"Q47181143"
"Can Feliu"	"Can Feliu"			"Can Feliu"		"masia"	"Q107014038"
"Can Creuet del Clot"	"Can Creuet del Clot"						
"Can Puig"	"Can Puig"			"Can Puig"		"masia"	"Q107014057"
"Font Parc de la Masia Can Rial"	"Font Parc de la Masia Can Rial"						
"Font Plaça Catalunya (La Plana)"	"Font Plaça Catalunya (La Plana)"						
"Font de La Plana"	"Font de La Plana"						
"Font La Plana"	"Font La Plana"						
"Can Rubió"	"Can Rubió"						
"Serra de Can Rubió"	"Serra de Can Rubió"						
"Font Plaça Sant Magí"	"Font Plaça Sant Magí"						
"Font Can Comelles"	"Font Can Comelles"						
"Can Font Rosada"	"Can Font Rosada"						
"Serrat de l'Abat"	"Serrat de l'Abat"						
"Font de la Canya"	"Font de la Canya"						
"Can Paloma"	"Can Paloma"						
"Coll de les Bruixes"	"Coll de les Bruixes"						
"Coll de Sant Salvador"	"Coll de Sant Salvador"						
"Coll del Roure"	"Coll del Roure"						
"Serra del Cairat"	"Serra del Cairat"						
"Torrent de Sant Salvador"	"Torrent de Sant Salvador"						
"Can Badia"	"Can Badia"						
"Can Traver"	"Can Traver"						
"Turó de la Cuspinera"	"Turó de la Cuspinera"						
"Can Plans"	"Can Plans"						
"Font de Ferreres"	"Font de Ferreres"						
"Can Pere Planes"	"Can Pere Planes"						
"Can Dosrius"	"Can Dosrius"						
"Torrent de Can Veia"	"Torrent de Can Veia"						
"Can Panxa Rossa"	"Can Panxa Rossa"						
"Can Pere Mestre"	"Can Pere Mestre"						
"Torrent de l'Enrabiada"	"Torrent de l'Enrabiada"						
"Can Cancell"	"Can Cancell"						
"Torrent de la Font d'en Llanes"	"Torrent de la Font d'en Llanes"						
"Can Mestre"	"Can Mestre"						
"Can General"	"Can General"						
"Can General Nou"	"Can General Nou"						
"Can Xicola"	"Can Xicola"						
"Can Vileta"	"Can Vileta"						
"Coll de la Ganga"	"Coll de la Ganga"						
"Font de Fitor"	"Font de Fitor"						
"Serra del Forn"	"Serra del Forn"						
"Font d'en Mató"	"Font d'en Mató"						
"Font del Roldor"	"Font del Roldor"						
"Font d'en Vilar"	"Font d'en Vilar"						
"Can Marines"	"Can Marines"						
"Font de la Moneda"	"Font de la Moneda"						
"Puig Ros"	"Puig Ros"						
"Puig d'en Vidal"	"Puig d'en Vidal"						
"Puig Vidal"	"Puig Vidal"						
"Puig del Molló del Rei"	"Puig del Molló del Rei"						
"Puig de les Parets"	"Puig de les Parets"						
"Puig d'en Roure"	"Puig d'en Roure"						
"Puig d'en Torró"	"Puig d'en Torró"						
"Can Geli"	"Can Geli"						
"Can Muní"	"Can Muní"						
"Torrent de la Revetlla"	"Torrent de la Revetlla"						
"Can Ametller"	"Can Ametller"						
"Can Florenci"	"Can Florenci"						
"Font del Garró"	"Font del Garró"						
"Font de Can Ginebreda"	"Font de Can Ginebreda"						
"Collet del Montcau"	"Collet del Montcau"						
"Font del Migjorn"	"Font del Migjorn"						
"Font de Can Rossell (tancada)"	"Font de Can Rossell (tancada)"						
"Font Freda (no potable)"	"Font Freda (no potable)"						
"Font del Roure o de Can Voltà (seca)"	"Font del Roure o de Can Voltà (seca)"						
"Font del Senyor"	"Font del Senyor"						
"Can Oller"	"Can Oller"						
"Turó de Can Oller"	"Turó de Can Oller"						
"Font del Castell"	"Font del Castell"						
"Font de Sant Miquel"	"Font de Sant Miquel"						
"Font Planella"	"Font Planella"						
"Turó del Cavaller"	"Turó del Cavaller"						
"Font de Can Mata"	"Font de Can Mata"						
"Coll d'Oller"	"Coll d'Oller"						
"Puig Corbera"	"Puig Corbera"						
"Can Ginebreda"	"Can Ginebreda"						
"Can Farigola"	"Can Farigola"						
"Can Voltà"	"Can Voltà"						
"Can Migrat"	"Can Migrat"						
"Can Torrents de les Oliveres"	"Can Torrents de les Oliveres"						
"Can Duran del Puig"	"Can Duran del Puig"						
"Torrent Roselles"	"Torrent Roselles"						
"Can Toni Oller"	"Can Toni Oller"						
"Coll del Camp"	"Coll del Camp"						
"Turó dels Segarresos"	"Turó dels Segarresos"						
"Serra de Pinyol"	"Serra de Pinyol"						
"Turó del Solà"	"Turó del Solà"						
"Collet de la Salve"	"Collet de la Salve"						
"Turó de Cal Campís"	"Turó de Cal Campís"						
"Turó del Cementeri"	"Turó del Cementeri"						
"Turó de Coma-roques"	"Turó de Coma-roques"						
"Coll de Tresserres"	"Coll de Tresserres"						
"Collet dels Cups"	"Collet dels Cups"						
"Coll de l'Alió"	"Coll de l'Alió"						
"Font de la Múnia"	"Font de la Múnia"						
"Turó de la Fassina"	"Turó de la Fassina"						
"Can Morgades"	"Can Morgades"						
"Coll de la Llebre"	"Coll de la Llebre"						
"Coll d'Orpí"	"Coll d'Orpí"						
"Turó de Cal Escolà"	"Turó de Cal Escolà"						
"Coll de Batet"	"Coll de Batet"						
"Turó de Mas Capell"	"Turó de Mas Capell"						
"Serra de Miralles"	"Serra de Miralles"						
"Serra del Bosc Cobert"	"Serra del Bosc Cobert"						
"Torrent del Mas d'en Sol"	"Torrent del Mas d'en Sol"						
"Torrent de la Font de Cal Gol"	"Torrent de la Font de Cal Gol"						
"Torrent de Cal Puça"	"Torrent de Cal Puça"						
"Torrent del Clot de les Coves"	"Torrent del Clot de les Coves"						
"Turó dels Bassets"	"Turó dels Bassets"						
"Turó de Cremada"	"Turó de Cremada"						
"Puig d'Ases"	"Puig d'Ases"						
"Collet de les Lloses"	"Collet de les Lloses"						
"Puig Cubell"	"Puig Cubell"						
"Font del Bisbe"	"Font del Bisbe"						
"Puig Torrat"	"Puig Torrat"						
"Puig del Moner"	"Puig del Moner"						
"Font d'en Martí"	"Font d'en Martí"						
"Can Burjada"	"Can Burjada"						
"Can Besunya"	"Can Besunya"						
"Torrent del Puig de Moner"	"Torrent del Puig de Moner"						
"Can Regater"	"Can Regater"						
"Can Cardona"	"Can Cardona"						
"Can Guilla"	"Can Guilla"						
"Torrent de l'Aiguardent"	"Torrent de l'Aiguardent"						
"Puig de Bunyolí"	"Puig de Bunyolí"						
"Font Major de sa Granja"	"Font Major de sa Granja"						
"Serra de Son Bauçà"	"Serra de Son Bauçà"						
"Puig de ses Ermites"	"Puig de ses Ermites"						
"Coll de sa Basseta"	"Coll de sa Basseta"						
"Can Torna"	"Can Torna"						
"Can Tomeu Patata"	"Can Tomeu Patata"						
"Can Fons"	"Can Fons"						
"Can Vidal de Llobatera"	"Can Vidal de Llobatera"						
"Serra d'en Jaume"	"Serra d'en Jaume"						
"Puig Salom"	"Puig Salom"						
"Puig de les Vacasses"	"Puig de les Vacasses"						
"Can Rissec"	"Can Rissec"						
"Turó de Can Domènec"	"Turó de Can Domènec"						
"Can Darder"	"Can Darder"						
"Puig d'en Gros"	"Puig d'en Gros"						
"Puig de Nadal d'en Darder"	"Puig de Nadal d'en Darder"						
"Serra de les Comes"	"Serra de les Comes"						
"Can Bufí"	"Can Bufí"						
"Can Gascons"	"Can Gascons"						
"Can Fàbregues de Dalt"	"Can Fàbregues de Dalt"						
"Can Maimir"	"Can Maimir"						
"Can Guardiola"	"Can Guardiola"						
"Can Pigrau"	"Can Pigrau"						
"Can Coixinera"	"Can Coixinera"						
"Can Cabanyes de Montagut"	"Can Cabanyes de Montagut"						
"Serra de Montclar"	"Serra de Montclar"						
"Can Grau Miquel"	"Can Grau Miquel"						
"Font del Plat"	"Font del Plat"						
"Puig d'en Gall"	"Puig d'en Gall"						
"Puig d'en Rafalet"	"Puig d'en Rafalet"						
"Puig de sa Paret"	"Puig de sa Paret"						
"Can Rei"	"Can Rei"						
"Puig d'en Toni Mosson"	"Puig d'en Toni Mosson"						
"Puig d'en Codolar"	"Puig d'en Codolar"						
"Puig d'en Vinyes"	"Puig d'en Vinyes"						
"Puig d'en Teixidor"	"Puig d'en Teixidor"						
"Puig d'en Blai"	"Puig d'en Blai"						
"Puig d'en Cama"	"Puig d'en Cama"						
"Puig de sa Carraca"	"Puig de sa Carraca"						
"Puig d'en Rei"	"Puig d'en Rei"						
"Puig d'en Maians"	"Puig d'en Maians"						
"Puig de sa Caperulla"	"Puig de sa Caperulla"						
"Puig de la Mar"	"Puig de la Mar"						
"Puig d'en Toni Marge"	"Puig d'en Toni Marge"						
"Puig d'en Clapers"	"Puig d'en Clapers"						
"Puig de ses Penyes"	"Puig de ses Penyes"						
"Serra d'en Negre"	"Serra d'en Negre"						
"Torrent de Labritja"	"Torrent de Labritja"						
"Can Carabassó"	"Can Carabassó"						
"Serrat del Forn Vell"	"Serrat del Forn Vell"						
"Serrat de la Vilella"	"Serrat de la Vilella"						
"Turó de la Capçada"	"Turó de la Capçada"						
"Serrat Segur"	"Serrat Segur"						
"Serrat dels Arbres"	"Serrat dels Arbres"						
"Coll de Fades"	"Coll de Fades"						
"Coll d'Hort"	"Coll d'Hort"						
"Serra dels Fronts"	"Serra dels Fronts"						
"Serra de Rials"	"Serra de Rials"						
"Serrat Pelat"	"Serrat Pelat"						
"Coll de Sas"	"Coll de Sas"						
"Coll Saraís"	"Coll Saraís"						
"Coll de Grues"	"Coll de Grues"						
"Serra de la Pala"	"Serra de la Pala"						
"Serrat de Torà"	"Serrat de Torà"						
"Serra de Castellnou"	"Serra de Castellnou"						
"Serra de Cerví"	"Serra de Cerví"						
"Serrat dels Portells"	"Serrat dels Portells"						
"Serrat de Pleta Pelada"	"Serrat de Pleta Pelada"						
"Serrat del Llinars"	"Serrat del Llinars"						
"Serra de Castellnou"	"Serra de Castellnou"			"Serra de Castellnou"	"Serra de Castellnou"	"mountain range"	"Q18007773"
"Serrat dels Corralets"	"Serrat dels Corralets"			"Serrat dels Corralets"	"Serrat dels Corralets"	"mountain range"	"Q18007976"
"Serrat de Montferri"	"Serrat de Montferri"						
"Torrent de la Pala Gran"	"Torrent de la Pala Gran"						
"Serrat de l'Estret"	"Serrat de l'Estret"						
"Serrat de Palomera"	"Serrat de Palomera"						
"Turó de Can Rabassa"	"Turó de Can Rabassa"						
"Can Maimó"	"Can Maimó"						
"Can Rabasseta"	"Can Rabasseta"						
"Coll d'Arquers"	"Coll d'Arquers"						
"Can Vellet"	"Can Vellet"						
"Can Ta-Tay"	"Can Ta-Tay"						
"Coll de la Figuera"	"Coll de la Figuera"						
"Turó d'en Torres"	"Turó d'en Torres"						
"Turó de Can Pla"	"Turó de Can Pla"						
"Turó de Can Nadal"	"Turó de Can Nadal"						
"Can Cucut"	"Can Cucut"						
"Turó de Can Bosc Vell"	"Turó de Can Bosc Vell"						
"Font de Canaletes"	"Font de Canaletes"						
"Turó de Sant Pere Màrtir"	"Turó de Sant Pere Màrtir"						
"Font del Porc"	"Font del Porc"						
"Torrent de la Casa Alta"	"Torrent de la Casa Alta"						
"Torrent de les Sureres"	"Torrent de les Sureres"						
"Torrent de Can Cebrià"	"Torrent de Can Cebrià"						
"Torrent de Can Soldat"	"Torrent de Can Soldat"						
"Torrent del Contravent"	"Torrent del Contravent"						
"Torrent de les Encantades"	"Torrent de les Encantades"						
"Serrat de sa Torre"	"Serrat de sa Torre"						
"Can Pep Moliner"	"Can Pep Moliner"						
"Can Francina"	"Can Francina"						
"Can Pep Costa"	"Can Pep Costa"						
"Can Toni 2"	"Can Toni 2"						
"Can Toni 1"	"Can Toni 1"						
"Can Rima"	"Can Rima"						
"Torrent desa Falzia"	"Torrent desa Falzia"						
"Torrent de Sa Fusta"	"Torrent de Sa Fusta"						
"Can Pep Bosch"	"Can Pep Bosch"						
"Can Pep Palaies"	"Can Pep Palaies"						
"Torrent d'en Jai"	"Torrent d'en Jai"						
"Torrent de San Fontanella"	"Torrent de San Fontanella"						
"Puig de les Mines"	"Puig de les Mines"						
"Font Teula"	"Font Teula"						
"Puig Monturiol"	"Puig Monturiol"						
"Can Cap"	"Can Cap"						
"Puig del Cap de Gall"	"Puig del Cap de Gall"						
"Font d'en Cruanyes"	"Font d'en Cruanyes"						
"Puig de la Trona"	"Puig de la Trona"						
"Can Salabert"	"Can Salabert"			"Can Salabert"		"masia"	"Q107183302"
"Can Cinto"	"Can Cinto"						
"Can Pi"	"Can Pi"			"Can Pi"		"masia"	"Q107183297"
"Can Trill"	"Can Trill"						
"Can Serra"	"Can Serra"			"Can Serra"		"masia"	"Q73416880"
"Can Mateu"	"Can Mateu"			"Can Mateu"		"masia"	"Q107183290"
"Can Bonet"	"Can Bonet"			"Can Bonet"		"masia"	"Q107183271"
"Can Roquer"	"Can Roquer"						
"Can Teixidor"	"Can Teixidor"			"Can Teixidor"		"masia"	"Q107183306"
"Can Mosca"	"Can Mosca"						
"Font de Can Mario"	"Font de Can Mario"						
"Can Fanga"	"Can Fanga"						
"Can Sardó"	"Can Sardó"			"Can Sardó"		"masia"	"Q107183303"
"Can Vergers"	"Can Vergers"			"Can Vergers"		"masia"	"Q107183309"
"Font d'en Verdera"	"Font d'en Verdera"						
"Font de la Cremada"	"Font de la Cremada"						
"Font d'en Puig"	"Font d'en Puig"						
"Font de la Censada"	"Font de la Censada"						
"Font de l'Hort d'en Serrats"	"Font de l'Hort d'en Serrats"						
"Serrat d'en Ginesta"	"Serrat d'en Ginesta"						
"Font del Camp de l'Illa"	"Font del Camp de l'Illa"						
"Font de la Casa Cremada"	"Font de la Casa Cremada"						
"Font de la Gorga de les Bruixes"	"Font de la Gorga de les Bruixes"						
"Font de l'Illa"	"Font de l'Illa"						
"Font de Can Redreça"	"Font de Can Redreça"						
"Can Parades"	"Can Parades"						
"Can Cervià"	"Can Cervià"						
"Torrent de la Cremada"	"Torrent de la Cremada"						
"Can Serrats"	"Can Serrats"						
"Torrent del Camp de l'Illa"	"Torrent del Camp de l'Illa"						
"Collet dels Bisbes"	"Collet dels Bisbes"						
"Turó de Les Serres"	"Turó de Les Serres"						
"Collet dels Capellans"	"Collet dels Capellans"						
"Font de l'Homenatge"	"Font de l'Homenatge"						
