"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Pla dels Hams"	"Pla dels Hams"						
"Pla de les Arenes"	"Pla de les Arenes"						
"Pla de las Basses"	"Pla de las Basses"						
"Pla de la Mata"	"Pla de la Mata"						
"Pla del Sastre"	"Pla del Sastre"						
"Rec de la Vinyola"	"Rec de la Vinyola"						
"Rec de la Casa"	"Rec de la Casa"						
"Rec de la Rovira"	"Rec de la Rovira"						
"Rec de les Fonts de Sora"	"Rec de les Fonts de Sora"						
"Pla Morell"	"Pla Morell"						
"Rec de les Tosques"	"Rec de les Tosques"						
"Rec de la Casanova"	"Rec de la Casanova"						
"Pla de Coromines"	"Pla de Coromines"						
"Pla dels Llobins"	"Pla dels Llobins"						
"Pla dels Termes"	"Pla dels Termes"						
"Pla de Cardons"	"Pla de Cardons"						
"Pla de la Llacuna"	"Pla de la Llacuna"						
"Pla dels Emprius"	"Pla dels Emprius"						
"Pla dels Trèmols"	"Pla dels Trèmols"						
"Pla del Sull"	"Pla del Sull"						
"Pla de Vallforners"	"Pla de Vallforners"						
"Veïnat de Viella"	"Veïnat de Viella"						
"Pla de Sant Esteve"	"Pla de Sant Esteve"						
"Pla de Galliners"	"Pla de Galliners"						
"Pla de Parets"	"Pla de Parets"						
"Pla de Can Casal"	"Pla de Can Casal"						
"Rec de la Torre"	"Rec de la Torre"						
"pla de la Creu"	"pla de la Creu"						
"Pla de la Creu"	"Pla de la Creu"						
"Pla de Valero"	"Pla de Valero"						
"Pla de la Lloma"	"Pla de la Lloma"						
"Pla de la Font"	"Pla de la Font"						
"Pla de Monet"	"Pla de Monet"						
"Estany Redó"	"Estany Redó"						
"Estany Llong"	"Estany Llong"						
"Estany de Bou"	"Estany de Bou"						
"Estany de Clavera"	"Estany de Clavera"						
"Estany Blau"	"Estany Blau"						
"Estany Pudo"	"Estany Pudo"						
"Pla de Cristòfol"	"Pla de Cristòfol"						
"Rec Nou"	"Rec Nou"						
"Pla de Sorells"	"Pla de Sorells"						
"Pla d'Aigües Vives"	"Pla d'Aigües Vives"						
"Pla de la Murta"	"Pla de la Murta"						
"Pla de Corbera"	"Pla de Corbera"						
"Llac Muralles d'Aigua"	"Llac Muralles d'Aigua"						
"Pla de l'Ingla"	"Pla de l'Ingla"						
"Pla de Nas"	"Pla de Nas"						
"Pla del Pedró"	"Pla del Pedró"						
"Pla de Pi"	"Pla de Pi"						
"Pla de Tomeu"	"Pla de Tomeu"						
"Pla de Talló"	"Pla de Talló"						
"Pla de Santa Maria"	"Pla de Santa Maria"						
"Pla de Salades"	"Pla de Salades"						
"Pla de les Vinyes"	"Pla de les Vinyes"						
"Pla de la Tia"	"Pla de la Tia"						
"Rec de la Creu"	"Rec de la Creu"						
"Pla de sa Coma"	"Pla de sa Coma"						
"Pla des Pou"	"Pla des Pou"						
"Pla des Ullastres"	"Pla des Ullastres"						
"Pla des Ciprer"	"Pla des Ciprer"						
"Pla dels Pins"	"Pla dels Pins"						
"Pla de sa Màquina"	"Pla de sa Màquina"						
"Pla des Bosc de Son Palou"	"Pla des Bosc de Son Palou"						
"Pla de sa Bassa"	"Pla de sa Bassa"						
"Pla des Bosc"	"Pla des Bosc"						
"Pla de s'Aigua"	"Pla de s'Aigua"						
"Pla de la Caseta"	"Pla de la Caseta"						
"Pla de les Forques"	"Pla de les Forques"						
"Pla Rubí"	"Pla Rubí"						
"Pla de Can Carabrut"	"Pla de Can Carabrut"						
"Pla de les Boixes"	"Pla de les Boixes"						
"Pla del Boix"	"Pla del Boix"						
"Pla des Marge"	"Pla des Marge"						
"Pla de s'Avenc"	"Pla de s'Avenc"						
"Pla de sa Vinya"	"Pla de sa Vinya"						
"Pla de s'Aljub"	"Pla de s'Aljub"						
"Pla Verd"	"Pla Verd"						
"Pla des Camí"	"Pla des Camí"						
"Pla de Sant Joan"	"Pla de Sant Joan"						
"Pla de les Someres"	"Pla de les Someres"						
"Pla de les Llates"	"Pla de les Llates"						
"Pla de la Molina"	"Pla de la Molina"						
"Pla dels Pallers"	"Pla dels Pallers"						
"Pla de les Penes"	"Pla de les Penes"						
"Pla de la Riba"	"Pla de la Riba"						
"Estany Petit de la Muga"	"Estany Petit de la Muga"						
"Estany Gran de la Muga"	"Estany Gran de la Muga"						
"Estany de Montmalús"	"Estany de Montmalús"					"lake"	"Q21329992"
"Pla Ferran"	"Pla Ferran"						
"Pla de Campllong"	"Pla de Campllong"						
"Estany de la Portella"	"Estany de la Portella"						
"Rec de Foguerades"	"Rec de Foguerades"						
"Rec de l'Àrtic"	"Rec de l'Àrtic"						
"Estany dels Minyons"	"Estany dels Minyons"						
"Estany Sec"	"Estany Sec"						
"Estany del Bull"	"Estany del Bull"						
"Estany Llarg"	"Estany Llarg"						
"Pla de les Deveses"	"Pla de les Deveses"						
"Pla de l'Abellera"	"Pla de l'Abellera"						
"Pla de les Freixes"	"Pla de les Freixes"						
"Pla de la Moleta"	"Pla de la Moleta"						
"Llac de la Roca Foradada"	"Llac de la Roca Foradada"						
"Pla dels Dois"	"Pla dels Dois"						
"Pla de la Pena"	"Pla de la Pena"						
"Pla del Freixe"	"Pla del Freixe"						
"Pla Freixes"	"Pla Freixes"						
"Pla de la Coma"	"Pla de la Coma"						
"Pla Antic"	"Pla Antic"						
"Pla d'Erola"	"Pla d'Erola"						
"Pla de les Basses de Baix"	"Pla de les Basses de Baix"						
"Pla de Cabanes"	"Pla de Cabanes"						
"Pla de les Basses de Dalt"	"Pla de les Basses de Dalt"						
"Pla del Sunyer"	"Pla del Sunyer"						
"Pla de la Devesa"	"Pla de la Devesa"						
"Pla de la Soca Negra"	"Pla de la Soca Negra"						
"Pla de l'Avenc"	"Pla de l'Avenc"						
"Pla Boixer"	"Pla Boixer"						
"Pla de les Fosses"	"Pla de les Fosses"						
"Rec de Mierons"	"Rec de Mierons"						
"Rec dels Escalars de les Balmes"	"Rec dels Escalars de les Balmes"						
"Rec de Can Casals"	"Rec de Can Casals"						
"Rec del Pontí"	"Rec del Pontí"						
"Pla de Verdú"	"Pla de Verdú"						
"Pla Mitjà"	"Pla Mitjà"						
"Pla de Tàrrega"	"Pla de Tàrrega"						
"Pla de Conill"	"Pla de Conill"						
"Pla de Sant Pere"	"Pla de Sant Pere"						
"Pla Llarg"	"Pla Llarg"						
"Pla de la Roca"	"Pla de la Roca"						
"Pla de Lluçà"	"Pla de Lluçà"						
"Pla de l'Agram"	"Pla de l'Agram"						
"Pla de sa Mola"	"Pla de sa Mola"						
"Pla de sa Moleta"	"Pla de sa Moleta"						
"Pla del Rei"	"Pla del Rei"						
"Pla des Avencs"	"Pla des Avencs"						
"pla dels Xots"	"pla dels Xots"						
"Pla dels Aritges"	"Pla dels Aritges"						
"Camí de ses Ermites Velles"	"Camí de ses Ermites Velles"	"camí del Bosc"	"camí del Bosc"				
"Pla de Sant Bernat"	"Pla de Sant Bernat"						
"Estany del Ravatxol"	"Estany del Ravatxol"						
"Estany del Pujol"	"Estany del Pujol"						
"Estany de la Panderola"	"Estany de la Panderola"						
"Pla de la Jaça"	"Pla de la Jaça"						
"Pla de Roques Blanques"	"Pla de Roques Blanques"						
"Pla de Pedrís"	"Pla de Pedrís"						
"Pla Llobet"	"Pla Llobet"						
"Pla de Palau"	"Pla de Palau"						
"Rec d'en Fitó"	"Rec d'en Fitó"						
"Rec de Fornells"	"Rec de Fornells"						
"Rec del Moro"	"Rec del Moro"						
"Rec del Portaló"	"Rec del Portaló"						
"Pla del Morro Negre"	"Pla del Morro Negre"						
"Pla Roig"	"Pla Roig"						
"Pla del Montnegre"	"Pla del Montnegre"						
"Pla de Corralets"	"Pla de Corralets"						
"Pla de l'Àliga"	"Pla de l'Àliga"						
"Pla de Cameta"	"Pla de Cameta"						
"Pla dels Rovellons"	"Pla dels Rovellons"						
"Pla de la Tallada"	"Pla de la Tallada"						
"Pla de Llenes"	"Pla de Llenes"						
"Pla dels Concos"	"Pla dels Concos"						
"Pla de Torre"	"Pla de Torre"						
"Pla de la Vinya"	"Pla de la Vinya"						
"Pla de cal Pau"	"Pla de cal Pau"						
"Pla de l'Escalivada"	"Pla de l'Escalivada"						
"Pla de s'Estany"	"Pla de s'Estany"						
"Pla de Tarragona"	"Pla de Tarragona"						
"pla sa Romana"	"pla sa Romana"						
"Pla des Caló"	"Pla des Caló"						
"Pla de ses Egües"	"Pla de ses Egües"						
"Pla de ses Bitles"	"Pla de ses Bitles"						
"pla de sa Romana"	"pla de sa Romana"						
"pla de ses Bitles"	"pla de ses Bitles"						
"estany de na Borges"	"estany de na Borges"	"Estany des Bisbe"	"Estany des Bisbe"				
"Pla de Santa Llogaia"	"Pla de Santa Llogaia"						
"Veïnat de Ca l'Ànima"	"Veïnat de Ca l'Ànima"						
"Pla de Can Ferran"	"Pla de Can Ferran"						
"Pla de Sords"	"Pla de Sords"						
"Pla de Pujals"	"Pla de Pujals"						
"Rec de les Estrades"	"Rec de les Estrades"						
"Rec de l'Abeurador"	"Rec de l'Abeurador"						
"Pla de l'Albi"	"Pla de l'Albi"						
"Pla de Joanet"	"Pla de Joanet"						
"Pla del Pòlit"	"Pla del Pòlit"						
"Pla del Teix"	"Pla del Teix"						
"Pla del Bassa"	"Pla del Bassa"						
"Pla del Portals"	"Pla del Portals"						
"Pla de la Torre Alta"	"Pla de la Torre Alta"						
"Pla de Casablanca"	"Pla de Casablanca"						
"Pla de Barrers"	"Pla de Barrers"						
"Pla de les Pletes"	"Pla de les Pletes"						
"Pla de les Ventoses"	"Pla de les Ventoses"						
"Pla de l'Era"	"Pla de l'Era"						
"Pla dels Mallols"	"Pla dels Mallols"						
"Pla de Fonolleres"	"Pla de Fonolleres"						
"Pla de la Carretera"	"Pla de la Carretera"						
"Pla dels Garrics"	"Pla dels Garrics"						
"Pla de l'Agulló"	"Pla de l'Agulló"						
"Pla de Moixeró"	"Pla de Moixeró"						
"Pla de l'Argelaguera"	"Pla de l'Argelaguera"						
"Pla Solà"	"Pla Solà"						
"Pla de Canells"	"Pla de Canells"						
"Pla d'Eroles"	"Pla d'Eroles"						
"Rec de la Teuleria"	"Rec de la Teuleria"						
"Rec de Montderm"	"Rec de Montderm"						
"Pla de Colomina"	"Pla de Colomina"						
"Pla de la Falguerona"	"Pla de la Falguerona"						
"Pla Perer"	"Pla Perer"						
"Pla de Ròssa"	"Pla de Ròssa"						
"Pla de l'Estiu"	"Pla de l'Estiu"						
"Pla de la Pastora"	"Pla de la Pastora"						
"Pla de Guinyoles"	"Pla de Guinyoles"						
"Pla de la Gana"	"Pla de la Gana"						
"Pla de les Fites"	"Pla de les Fites"						
"Pla de Mas Rodó"	"Pla de Mas Rodó"						
"Pla del Cementeri"	"Pla del Cementeri"						
"Pla de Mas d'en Ponç"	"Pla de Mas d'en Ponç"						
"Pla de Junyent"	"Pla de Junyent"						
"Pla de Can Griver"	"Pla de Can Griver"						
"Rec de la Font Pudosa"	"Rec de la Font Pudosa"						
"Rec del Pont d'en Carlina"	"Rec del Pont d'en Carlina"						
"Rec de la Font del Roure"	"Rec de la Font del Roure"						
"Rec de la Font del Nespler"	"Rec de la Font del Nespler"						
"Rec de l'Escaleta"	"Rec de l'Escaleta"						
"Rec del Regadiu"	"Rec del Regadiu"						
"Pla de la Colata"	"Pla de la Colata"						
"Passeig primer de maig"	"Passeig primer de maig"						
"Plaça d'Espanya"	"Plaça d'Espanya"						
"Carrer de Sant Blai"	"Carrer de Sant Blai"						
"Pla Moixó"	"Pla Moixó"						
"Pla del Soler"	"Pla del Soler"						
"Pla de la Senyora"	"Pla de la Senyora"						
"Pla del Roca"	"Pla del Roca"						
"Pla de l'Hedra"	"Pla de l'Hedra"						
"Pla d'en Pellisser"	"Pla d'en Pellisser"						
"Pla de Gallifa"	"Pla de Gallifa"						
"Pla de la Vila"	"Pla de la Vila"						
"Pla del Botines"	"Pla del Botines"						
"Pla de l'Astor"	"Pla de l'Astor"						
"Pla de la Pobla"	"Pla de la Pobla"						
"Pla del Lluc"	"Pla del Lluc"						
"Pla del Maset"	"Pla del Maset"						
"Veïnat del Mir"	"Veïnat del Mir"						
"Pla del Roure Gros"	"Pla del Roure Gros"						
"Pla de Teia"	"Pla de Teia"						
"Pla de Garrafa"	"Pla de Garrafa"						
"Pla d'en Xicoi"	"Pla d'en Xicoi"						
"Rec de Can Serra"	"Rec de Can Serra"						
"Rec del Collet"	"Rec del Collet"						
"Rec de les Fonts dels Ferrers"	"Rec de les Fonts dels Ferrers"						
"Pla dels Casals"	"Pla dels Casals"						
"Pla Sacot"	"Pla Sacot"						
"Pla del Coll de Caselles"	"Pla del Coll de Caselles"						
"Pla de Can Cabanya"	"Pla de Can Cabanya"						
"Pla de les Tries"	"Pla de les Tries"						
"Pla de Guilla"	"Pla de Guilla"						
"Pla de Pujolars"	"Pla de Pujolars"						
"Rec d'Olivella"	"Rec d'Olivella"						
"Pla Baguet"	"Pla Baguet"						
"Pla d'Anyella"	"Pla d'Anyella"						
"Pla de Fenal"	"Pla de Fenal"						
"Pla de la Moixa"	"Pla de la Moixa"						
"Pla de l'Orri de Dalt"	"Pla de l'Orri de Dalt"						
"Pla de les Salines de Baix"	"Pla de les Salines de Baix"						
"Pla de les Salines"	"Pla de les Salines"						
"Pla de Castelló"	"Pla de Castelló"						
"Pla de Sivina"	"Pla de Sivina"						
"Pla de Coma-rodona"	"Pla de Coma-rodona"						
"Pla de la Bronsa"	"Pla de la Bronsa"						
"Pla de la Torre"	"Pla de la Torre"						
"Pla de la Jaça Gran"	"Pla de la Jaça Gran"						
"Rec del Bac de Rònec"	"Rec del Bac de Rònec"						
"Pla de la Mola"	"Pla de la Mola"						
"Pla d'en Vaques"	"Pla d'en Vaques"						
"Pla del Cametes"	"Pla del Cametes"						
"Pla del Mas"	"Pla del Mas"						
"Pla de la Coma"	"Pla de la Coma"						
"Pla de la Creueta"	"Pla de la Creueta"						
"Pla de Quintanes"	"Pla de Quintanes"						
"Pla de Torroella"	"Pla de Torroella"						
"Pla de Masferrer"	"Pla de Masferrer"						
"Pla dels Erms"	"Pla dels Erms"						
"Pla de Brugueres"	"Pla de Brugueres"						
"Pla del Colomer"	"Pla del Colomer"						
"Pla de Casanoves"	"Pla de Casanoves"						
"Pla de Rems"	"Pla de Rems"						
"Rec de la Font del Serradal"	"Rec de la Font del Serradal"						
"Pla de Romer"	"Pla de Romer"						
"Pla de la Cerdanya"	"Pla de la Cerdanya"						
"Pla d'Agulló"	"Pla d'Agulló"						
"Pla del Lluís"	"Pla del Lluís"						
"Pla de les Llaurades"	"Pla de les Llaurades"						
"Pla de Moltó"	"Pla de Moltó"						
"Agulla del Forat"	"Agulla del Forat"						
"Pla des Broll"	"Pla des Broll"						
"Pla d'en Soldat"	"Pla d'en Soldat"						
"Pla de Son Forners"	"Pla de Son Forners"						
"Pla de s'Ordi"	"Pla de s'Ordi"						
"Pla des Vicari"	"Pla des Vicari"						
"pla des Salobre"	"pla des Salobre"						
"Pla de s'Evangèlica"	"Pla de s'Evangèlica"						
"Pla de Guardiola"	"Pla de Guardiola"						
"Pla d'Aguilar"	"Pla d'Aguilar"						
"Pla dels Pins Bons"	"Pla dels Pins Bons"						
"Pla de la Ferreria"	"Pla de la Ferreria"						
"Pla del Gener"	"Pla del Gener"						
"Pla de la Vall"	"Pla de la Vall"						
"Pla dels Quinze Diners"	"Pla dels Quinze Diners"						
"Pla de Can Surós"	"Pla de Can Surós"						
"Pla de Can Batlle"	"Pla de Can Batlle"						
"Pla de la Margenera"	"Pla de la Margenera"						
"Pla de Can Costa"	"Pla de Can Costa"						
"Pla de l'Abadia"	"Pla de l'Abadia"						
"Pla de Campanya"	"Pla de Campanya"						
"Pla de Recolta"	"Pla de Recolta"						
"Pla de Can Bellsolà"	"Pla de Can Bellsolà"						
"Estany de la Nou"	"Estany de la Nou"					"lake"	"Q21330043"
"Estany de Serramitjana"	"Estany de Serramitjana"					"lake"	"Q21330406"
"Estany Sec"	"Estany Sec"					"lake"	"Q21330386"
"Rec de l'Obac"	"Rec de l'Obac"						
"Rec d'Engordany"	"Rec d'Engordany"						
"Estany Blau"	"Estany Blau"					"lake"	"Q21330650"
"Estany Forcat"	"Estany Forcat"					"lake"	"Q21329697"
"Estany de la Bova"	"Estany de la Bova"					"lake"	"Q21329190"
"Pla de Sant Romà"	"Pla de Sant Romà"						
"Pla de Viu"	"Pla de Viu"						
"Pla de Pui de l'Anell"	"Pla de Pui de l'Anell"						
"Estany Gros"	"Estany Gros"						
"Estany Xic"	"Estany Xic"						
"Estany de la Ribereta de Baix"	"Estany de la Ribereta de Baix"						
"Estany Xic"	"Estany Xic"						
"Estany de Montarenyo"	"Estany de Montarenyo"						
"Estany Blau"	"Estany Blau"			"Estany Blau"	"Estany Blau"	"Wikimedia disambiguation page"	"Q53863890"
"Estany Blau de Dalt"	"Estany Blau de Dalt"						
"Rec del Mas Coromines"	"Rec del Mas Coromines"						
"Còrrec del Mas Coromines"	"Còrrec del Mas Coromines"						
"Rec del Llop"	"Rec del Llop"						
"Rec d'en Feliu"	"Rec d'en Feliu"						
"Rec de Grifeu"	"Rec de Grifeu"						
"Pla de Llodrà"	"Pla de Llodrà"						
"Pla des Seny"	"Pla des Seny"						
"Plaça de Ramon Llull"	"Plaça de Ramon Llull"	"plaça des Mercat"	"plaça des Mercat"				
"Carrer d'en Joan Lliteres"	"Carrer d'en Joan Lliteres"	"carrer de Ciutat"	"carrer de Ciutat"				
"Pla de Barrina"	"Pla de Barrina"						
"Pla del Pou"	"Pla del Pou"						
"Pla del Bosquetà"	"Pla del Bosquetà"						
"Pla de la Meuca"	"Pla de la Meuca"						
"Pla del Cavaller"	"Pla del Cavaller"						
"Pla de les Perdius"	"Pla de les Perdius"						
"Pla de l'Àliga. mirador Sud-Est"	"Pla de l'Àliga. mirador Sud-Est"						
"Pla de l'Àliga. mirador Nord-Est"	"Pla de l'Àliga. mirador Nord-Est"						
"Pla de la Vedella"	"Pla de la Vedella"						
"Pla de les Creus"	"Pla de les Creus"						
"Pla de la Clau"	"Pla de la Clau"						
"Rec de Cents"	"Rec de Cents"						
"Agulla de Mata-rodona"	"Agulla de Mata-rodona"						
"Agulla Superior del Gat Mesquer"	"Agulla Superior del Gat Mesquer"						
"Agulla del Gat Mesquer"	"Agulla del Gat Mesquer"						
"Agulla del coll de Garganta"	"Agulla del coll de Garganta"						
"Agulla del Centenari"	"Agulla del Centenari"						
"Pla de Serrallonga"	"Pla de Serrallonga"						
"Agulla el Barret 930 m"	"Agulla el Barret 930 m"						
"Agulla del Tap"	"Agulla del Tap"						
"Pla de Santa Eulàlia"	"Pla de Santa Eulàlia"						
"Pla de Fullà"	"Pla de Fullà"						
"Pla de Cal Llop"	"Pla de Cal Llop"						
"Pla de la Saleta"	"Pla de la Saleta"						
"Pla de Tàpies"	"Pla de Tàpies"						
"Pla de les Figueres"	"Pla de les Figueres"						
"Pla del Molí de la Roca"	"Pla del Molí de la Roca"						
"Pla del Cel"	"Pla del Cel"						
"Pla de la Pinassa"	"Pla de la Pinassa"						
"Pla de la Llosa"	"Pla de la Llosa"						
"Rec de la Tria"	"Rec de la Tria"						
"Pla d'en Sóller"	"Pla d'en Sóller"						
"Pla de sa Mola"	"Pla de sa Mola"						
"Pla de ses Llenties"	"Pla de ses Llenties"						
"Pla des Ossos"	"Pla des Ossos"						
"Pla de ses Cusses"	"Pla de ses Cusses"						
"Pla d'en Curt"	"Pla d'en Curt"						
"Pla de s'Argelaga"	"Pla de s'Argelaga"						
"Pla de Sobremunt"	"Pla de Sobremunt"						
"Pla d'en Vila"	"Pla d'en Vila"						
"Veïnat de Sant Medir"	"Veïnat de Sant Medir"						
"Pla  de Gelats"	"Pla  de Gelats"						
"Rec de la Brolla"	"Rec de la Brolla"						
"Pla de l'Olivera Alta"	"Pla de l'Olivera Alta"						
"Pla Olivera"	"Pla Olivera"						
"Pla Olivera I"	"Pla Olivera I"						
"Pla de la Lloma Rodona"	"Pla de la Lloma Rodona"						
"Pla de l'Olivera Baixa"	"Pla de l'Olivera Baixa"						
"Pla del Canvi"	"Pla del Canvi"						
"Pla d'Armadans"	"Pla d'Armadans"						
"Pla de Maià"	"Pla de Maià"						
"Rec de Sant Pau"	"Rec de Sant Pau"						
"Rec del Solanot"	"Rec del Solanot"						
"Estany d'Armadans"	"Estany d'Armadans"						
"Rec de la Masó"	"Rec de la Masó"						
"Pla de les Collades"	"Pla de les Collades"						
"Pla de la Fusta"	"Pla de la Fusta"						
"Rec de la Coromina"	"Rec de la Coromina"						
"Rec de Missa"	"Rec de Missa"						
"Rec de la Font del Sofre"	"Rec de la Font del Sofre"						
"Pla de la Qüestió"	"Pla de la Qüestió"						
"Pla de Valentí"	"Pla de Valentí"						
"Pla d'en Llima"	"Pla d'en Llima"						
"Pla de la Ruda"	"Pla de la Ruda"						
"Pla de la Figuera"	"Pla de la Figuera"						
"Pla d'en Bonet"	"Pla d'en Bonet"						
"Pla de la Carlina"	"Pla de la Carlina"						
"Pla de l'Ermita"	"Pla de l'Ermita"						
"Pla de la Molina"	"Pla de la Molina"						
"Estany de Mangades"	"Estany de Mangades"			"Estany de Mangades, estany de Mangades"	"Estany de Mangades"	"glacial lake"	"Q11920885"
"Estany del Port de Caldes"	"Estany del Port de Caldes"						
"Estany de la Roca"	"Estany de la Roca"						
"Pla de la Mata"	"Pla de la Mata"						
"Pla de Lima"	"Pla de Lima"						
"Pla d'en Palau"	"Pla d'en Palau"						
"Pla de la Sima"	"Pla de la Sima"						
"Pla de les Covetes"	"Pla de les Covetes"						
"Carrer de la Puríssima"	"Carrer de la Puríssima"	"la Fillola de Dalt"	"la Fillola de Dalt"				
"carrer d'Enmig"	"carrer d'Enmig"	"Camí Reial"	"Camí Reial"				
"Pla de la Baga"	"Pla de la Baga"						
"Pla del Cementiri"	"Pla del Cementiri"						
"Pla d'Alp"	"Pla d'Alp"						
"Pla dels Torradors"	"Pla dels Torradors"						
"Llac de la Molina"	"Llac de la Molina"						
"Llac de Prat Agre"	"Llac de Prat Agre"						
"Pla dels Matxos"	"Pla dels Matxos"						
"Veïnat de Sant Miquel del Cros"	"Veïnat de Sant Miquel del Cros"						
"Veïnat Cirés"	"Veïnat Cirés"						
"Llac de Can Comalada"	"Llac de Can Comalada"						
"Veïnat de Sant Jaume"	"Veïnat de Sant Jaume"						
"Pla de Vila-rasa"	"Pla de Vila-rasa"						
"Pla de Can Cavaller"	"Pla de Can Cavaller"						
"Pla de Martí"	"Pla de Martí"						
"Pla de Montcal"	"Pla de Montcal"						
"Pla d'Adri"	"Pla d'Adri"						
"Rec de Can Martí"	"Rec de Can Martí"						
"Rec de Can Cavaller"	"Rec de Can Cavaller"						
"Pla de sa Sínia"	"Pla de sa Sínia"						
"Pla d'en Xerro"	"Pla d'en Xerro"						
"Pla de Son Cerdà"	"Pla de Son Cerdà"						
"Pla de son Valls"	"Pla de son Valls"						
"Plaça d'Espanya"	"Plaça d'Espanya"	"plaça de les Palmeres"	"plaça de les Palmeres"				
"Plaça Espanya"	"Plaça Espanya"	"plaça de les Palmeres"	"plaça de les Palmeres"				
"Pla de la Cor"	"Pla de la Cor"						
"Rec del Solà"	"Rec del Solà"						
"Pla de l'Estany"	"Pla de l'Estany"						
"Estany Negre"	"Estany Negre"			"Estany Negre"		"glacial lake"	"Q1934789"
"Estany de les Truites"	"Estany de les Truites"			"Estany de les Truites"	"Estany de les Truites"	"glacial lake"	"Q2477261"
"Pla de la Clot"	"Pla de la Clot"						
"Estany Forcat"	"Estany Forcat"			"Estanys Forcats"	"Estanys Forcats"	"lake"	"Q2781227"
"Estany del Port Dret"	"Estany del Port Dret"					"lake"	"Q13579008"
"Pla de la Bassa del Llop"	"Pla de la Bassa del Llop"						
"Pla Marcell"	"Pla Marcell"						
"Pla de la Majordona"	"Pla de la Majordona"						
"Pla de Can Colomer"	"Pla de Can Colomer"						
"Pla de Can Tàpies"	"Pla de Can Tàpies"						
"Pla de Can Ferrer"	"Pla de Can Ferrer"						
"Pla Galí"	"Pla Galí"						
"Pla d'en Quera"	"Pla d'en Quera"						
"Pla Magre"	"Pla Magre"						
"Rec Comtal"	"Rec Comtal"						
"Pla de Rocamora"	"Pla de Rocamora"						
"Pla de Reixac"	"Pla de Reixac"						
"Pla d'Albinyana"	"Pla d'Albinyana"						
"Veïnat Colomer"	"Veïnat Colomer"						
"Pla d'en Miró"	"Pla d'en Miró"						
"Pla de l'Hospital"	"Pla de l'Hospital"						
"Pla de Manol"	"Pla de Manol"						
"Veïnat Muntaner"	"Veïnat Muntaner"						
"Pla de la Bomba"	"Pla de la Bomba"						
"Pla de Mallorca"	"Pla de Mallorca"						
"Pla de les Mentides"	"Pla de les Mentides"						
"Pla del Pèlag"	"Pla del Pèlag"						
"Pla del Molló"	"Pla del Molló"						
"Pla del Castelló"	"Pla del Castelló"						
"Pla del Tossal del Moro"	"Pla del Tossal del Moro"						
"Pla de Pujarnol"	"Pla de Pujarnol"						
"Pla de la Formiga"	"Pla de la Formiga"						
"Pla de Mata"	"Pla de Mata"						
"Pla de Can Morgat"	"Pla de Can Morgat"						
"Pla d'Usall"	"Pla d'Usall"						
"Pla del Pastor"	"Pla del Pastor"						
"Pla dels Arenals"	"Pla dels Arenals"						
"Pla del Cervo"	"Pla del Cervo"						
"Pla de Mora"	"Pla de Mora"						
"Pla de Corrals"	"Pla de Corrals"						
"pla dels Massacs"	"pla dels Massacs"						
"Pla dels Set Roures"	"Pla dels Set Roures"						
"Pla de la Bandera"	"Pla de la Bandera"						
"Pla de l'Home Mort"	"Pla de l'Home Mort"						
"Rec de la Rodonella"	"Rec de la Rodonella"						
"Pla d'en Terme"	"Pla d'en Terme"						
"Pla de les Medes"	"Pla de les Medes"						
"Pla de la Faja"	"Pla de la Faja"						
"Pla de Can Tura"	"Pla de Can Tura"						
"Pla del Salavedra"	"Pla del Salavedra"						
"Pla de Torlits"	"Pla de Torlits"						
"Pla dels Solers"	"Pla dels Solers"						
"Còrrec dels Pardalets"	"Còrrec dels Pardalets"						
"Còrrec de la Pixanera"	"Còrrec de la Pixanera"						
"Estany Petit dels Torlits"	"Estany Petit dels Torlits"						
"Estany Gran dels Torlits"	"Estany Gran dels Torlits"						
"Pla de la Collada"	"Pla de la Collada"						
"Pla de Casals"	"Pla de Casals"						
"Rec de Clarà"	"Rec de Clarà"						
"Rec de Can Panís"	"Rec de Can Panís"						
"Rec de Can Gorra"	"Rec de Can Gorra"						
"Pla de Sant Ponç"	"Pla de Sant Ponç"						
"Pla de les Caritats"	"Pla de les Caritats"						
"Pla de la Pineda"	"Pla de la Pineda"						
"Pla Vernet"	"Pla Vernet"						
"Pla d'en Pere"	"Pla d'en Pere"						
"Pla De l'Alzinar"	"Pla De l'Alzinar"						
"Pla de Terrades"	"Pla de Terrades"						
"Pla Rossell"	"Pla Rossell"						
"Pla de Les Qüestions"	"Pla de Les Qüestions"						
"Rec de Can Cuixa"	"Rec de Can Cuixa"						
"Rec d'Aigüespartides"	"Rec d'Aigüespartides"						
"Pla de la Llena"	"Pla de la Llena"						
"Pla d'Aragó"	"Pla d'Aragó"						
"Pla de la Caritat"	"Pla de la Caritat"						
"Pla de Nicolau"	"Pla de Nicolau"						
"Pla de Llac"	"Pla de Llac"						
"Pla d'Ardenya"	"Pla d'Ardenya"						
"Pla de la Jeia"	"Pla de la Jeia"						
"Pla del Lledoner"	"Pla del Lledoner"						
"Estany de l'Illa"	"Estany de l'Illa"						
"Estany del Remolar"	"Estany del Remolar"						
"Estany de la Magarola"	"Estany de la Magarola"						
"Estany de Cal Tet"	"Estany de Cal Tet"						
"Pla Sunyer de Carboners"	"Pla Sunyer de Carboners"						
